"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.835667290E-1,-3.029518761E-3,-1.516342163E-3,2.242051363E-1,2.242307303E-1
6.935667290E-1,3.635430709E-2,1.817512512E-2,2.167828083E-1,2.205600979E-1
7.035667290E-1,7.508173585E-2,3.753948212E-2,2.195931673E-1,2.350907036E-1
7.135656870E-1,-8.350295573E-2,-4.175281525E-2,2.215539217E-1,2.404208423E-1
7.235875100E-1,-4.277791083E-2,-2.139091492E-2,2.179551125E-1,2.231411032E-1
7.335895930E-1,-2.731612884E-3,-1.367568970E-3,2.095804214E-1,2.096026837E-1
7.435617810E-1,3.664724529E-2,1.832103729E-2,1.874655485E-1,1.918906274E-1
7.535682390E-1,7.536979020E-2,3.768253326E-2,1.728711128E-1,1.923148466E-1
7.635888640E-1,-8.321969956E-2,-4.161167145E-2,1.503053904E-1,1.767731879E-1
7.735695930E-1,-4.249937460E-2,-2.125167847E-2,1.305763721E-1,1.389533002E-1
7.835698540E-1,-2.457718598E-3,-1.230239868E-3,1.036808491E-1,1.037172712E-1
7.935682910E-1,3.691657633E-2,1.845645905E-2,7.549929619E-2,8.604428054E-2
8.035701140E-1,7.563462853E-2,3.781604767E-2,5.591833591E-2,1.013780587E-1
8.135675100E-1,-4.362594336E-2,-2.181434631E-2,4.844343662E-2,6.874485574E-2
8.235675100E-1,-3.565510735E-3,-1.783370972E-3,5.171823502E-2,5.187166001E-2
8.335706350E-1,3.582724556E-2,1.791286469E-2,5.925238132E-2,7.152137400E-2
8.435685520E-1,7.456345856E-2,3.728103638E-2,6.561136246E-2,1.060869262E-1
8.535680310E-1,-8.401259780E-2,-4.200649261E-2,6.129777431E-2,1.121609520E-1
8.635888640E-1,-4.327905178E-2,-2.163982391E-2,5.745863914E-2,7.511892914E-2
8.735690730E-1,-3.224403132E-3,-1.611709595E-3,5.885970592E-2,5.896998698E-2
8.835677710E-1,3.616267070E-2,1.808166504E-2,6.476676464E-2,7.635063304E-2
8.935669890E-1,7.489328831E-2,3.744697571E-2,6.489026546E-2,1.059340700E-1
9.036023540E-1,-8.368825912E-2,-4.184341431E-2,6.003713608E-2,1.111712811E-1
9.135690210E-1,-4.296012223E-2,-2.147960663E-2,5.091214180E-2,6.999279810E-2
9.235889680E-1,-2.910789335E-3,-1.454353333E-3,3.330636024E-2,3.346492897E-2
9.335703230E-1,3.647105768E-2,1.823616028E-2,2.773714066E-2,4.931576383E-2
9.435698540E-1,7.519653440E-2,3.759956360E-2,2.771162987E-2,8.852220285E-2
9.535701140E-1,-8.339006454E-2,-4.169368744E-2,8.335232735E-3,9.360418014E-2
9.635901660E-1,-4.266690090E-2,-2.133274078E-2,-1.800215244E-2,5.098654484E-2
9.735716770E-1,-2.622453496E-3,-1.310348511E-3,-3.580164909E-2,3.592147482E-2
9.835701140E-1,3.675458580E-2,1.837730408E-2,-3.656959534E-2,5.500872827E-2
9.935669890E-1,-8.185798675E-2,-4.092884064E-2,3.409624100E-3,9.158343478E-2
1.003567510E0,-4.116035625E-2,-2.058029175E-2,3.100669384E-2,5.548998467E-2
1.013567771E0,-1.141016721E-3,-5.702972412E-4,5.468726158E-2,5.470213650E-2
1.023568812E0,3.821133077E-2,1.910495758E-2,6.530010700E-2,7.803338502E-2
1.033569854E0,7.690780610E-2,3.845405579E-2,6.464707851E-2,1.075768089E-1
1.043571677E0,-8.170731366E-2,-4.085350037E-2,4.465389252E-2,1.016811866E-1
1.053564646E0,-4.101219773E-2,-2.050685883E-2,-1.586675644E-3,4.588081474E-2
1.063589125E0,-9.953269036E-4,-4.978179932E-4,-7.996296883E-2,7.997071265E-2
1.073569073E0,3.835459426E-2,1.917648315E-2,-1.568809748E-1,1.626359513E-1
1.083637250E0,7.704868168E-2,3.852367401E-2,-2.372082472E-1,2.523654599E-1
1.093581000E0,-8.156879246E-2,-4.078483582E-2,-1.778233051E0,1.780570037E0
1.103555218E0,-4.087597877E-2,-2.043914795E-2,-1.709262371E0,1.709873229E0
1.113567093E0,-8.613799000E-4,-4.310607910E-4,-1.641441345E0,1.641441628E0
1.123568239E0,3.848630935E-2,1.924228668E-2,-1.574750662E0,1.575338411E0
1.133571937E0,7.717820257E-2,3.858852386E-2,-1.509171367E0,1.511636121E0
1.143569073E0,-8.144143224E-2,-4.072093964E-2,-1.641351938E0,1.643875630E0
1.153568031E0,-9.977075458E-1,-2.037620544E-2,-1.574662685E0,1.864241966E0
1.163592510E0,-1.028693080E0,-3.719329834E-4,-1.520960331E0,1.836172628E0
1.173580791E0,-1.093640447E0,3.928089142E-2,-4.760845900E-1,1.193419018E0
1.183574281E0,-1.100072026E0,-4.036521912E-2,1.400622129E-1,1.109687000E0
1.193580010E0,-1.046174765E0,-2.019023895E-2,1.763259172E-1,1.061122101E0
1.203576885E0,-9.643200040E-1,-1.878738403E-4,2.465206385E-1,9.953318696E-1
