"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.989743830E-1,8.746415377E-1,5.465331078E-1,1.526246071E-1,1.042588379E0
7.089576650E-1,8.850964308E-1,5.703186989E-1,1.497111320E-1,1.063518939E0
7.189724560E-1,8.829298019E-1,5.946664810E-1,1.324539185E-1,1.072724242E0
7.289690190E-1,8.505836725E-1,6.243081093E-1,1.173596382E-1,1.061615036E0
7.389661540E-1,7.826255560E-1,6.536507607E-1,8.965539932E-2,1.023621106E0
7.489692790E-1,6.889140606E-1,6.875414848E-1,5.112218857E-2,9.746431934E-1
7.589695400E-1,5.779782534E-1,7.108159065E-1,2.264642715E-2,9.164229237E-1
7.689713620E-1,-1.143889070E0,7.692651749E-1,-5.100631714E-2,1.379439291E0
7.789679770E-1,-1.088557243E0,7.936367989E-1,-1.041150093E-1,1.351168448E0
7.889692790E-1,-1.034193516E0,8.231225014E-1,-1.594653130E-1,1.331358729E0
7.989711020E-1,-9.807584882E-1,8.569979668E-1,-2.311973572E-1,1.322794370E0
8.089677170E-1,-9.282150865E-1,8.801116943E-1,-2.976183891E-1,1.313299869E0
8.189476650E-1,-1.073896408E0,8.939180374E-1,-3.448457718E-1,1.439187812E0
8.289666750E-1,9.339112043E-2,9.142103195E-1,-3.851256371E-1,9.964056232E-1
8.389734460E-1,9.602226019E-1,9.497804642E-1,-4.048290253E-1,1.409963445E0
8.489716230E-1,1.034488440E0,9.936757088E-1,-4.261126518E-1,1.496372192E0
8.590065190E-1,1.131099701E0,1.044724941E0,-4.729652405E-1,1.610755368E0
8.689582900E-1,1.807295442E0,1.097062588E0,-5.467071533E-1,2.183747203E0
8.789602170E-1,1.814235806E0,1.150465965E0,-1.156449795E0,2.439754009E0
8.889483420E-1,1.798351884E0,1.219282150E0,-1.212657452E0,2.488223574E0
8.989555290E-1,1.738543391E0,1.791213036E0,-1.288688660E0,2.809216212E0
9.089664150E-1,1.660244465E0,1.778883457E0,-1.352697849E0,2.783995242E0
9.189619870E-1,1.575770855E0,1.751303673E0,-1.411101341E0,2.746147363E0
9.289445400E-1,1.490929365E0,1.734838963E0,-1.435508728E0,2.700596583E0
9.389617270E-1,1.381639838E0,1.723182201E0,-1.377146721E0,2.602848177E0
9.489552170E-1,7.048768997E-1,1.693607807E0,-3.854212761E-1,1.874488839E0
9.589645920E-1,6.844272614E-1,1.649389267E0,-2.432532310E-1,1.802247975E0
9.689599040E-1,6.804285049E-1,1.599346638E0,6.432423592E-1,1.853281779E0
9.789599040E-1,6.712698936E-1,1.563752174E0,7.339081764E-1,1.853252639E0
9.889606850E-1,6.625165939E-1,1.521309376E0,1.369390965E0,2.151404673E0
9.989599040E-1,6.395691633E-1,1.463294983E0,1.413358212E0,2.132571770E0
1.008963810E0,6.237833500E-1,1.387023449E0,1.425451279E0,2.084430633E0
1.018959644E0,5.996577740E-1,1.299896717E0,1.424510479E0,2.019542281E0
1.028960946E0,5.877660513E-1,1.218045712E0,1.388020515E0,1.937964199E0
1.038959540E0,6.010591984E-1,1.145722389E0,1.325650215E0,1.852376972E0
1.048975842E0,6.895868778E-1,1.057457924E0,1.255512238E0,1.780465754E0
1.058961675E0,7.557736635E-1,9.749174118E-1,1.173875809E0,1.702833581E0
1.068956415E0,7.588218451E-1,9.411544800E-1,3.666706085E-1,1.263340684E0
1.078959383E0,7.411727905E-1,9.254107475E-1,2.319750786E-1,1.208111996E0
1.088961727E0,7.299072742E-1,8.961553574E-1,-5.231719017E-1,1.268687468E0
1.098961987E0,7.096155882E-1,8.795242310E-1,-5.874238014E-1,1.273649826E0
1.108968498E0,6.475104094E-1,8.690023422E-1,-6.473269463E-1,1.262326018E0
1.118957040E0,5.492295027E-1,8.637938499E-1,-6.791062355E-1,1.228404714E0
1.128957300E0,-1.266627192E0,9.244494438E-1,-6.699352264E-1,1.705216827E0
1.138960425E0,-1.215475917E0,9.100217819E-1,-5.903720856E-1,1.629128769E0
1.148964331E0,-1.363084316E0,8.673815727E-1,-4.672799110E-1,1.681874003E0
1.158972404E0,-1.311270952E0,8.294982910E-1,2.532267570E-1,1.572139534E0
1.168960165E0,-1.260020852E0,7.909212112E-1,2.790923119E-1,1.513638474E0
1.178958342E0,-1.209318995E0,7.420606613E-1,2.963767052E-1,1.449463904E0
1.188957821E0,-1.159150958E0,6.940598488E-1,2.916135788E-1,1.382168042E0
1.198958602E0,-1.307779074E0,6.371278763E-1,2.580051422E-1,1.477425020E0
1.208964331E0,-1.256943226E0,5.773711205E-1,1.848139763E-1,1.395499871E0
1.219002092E0,-1.206630230E0,5.200881958E-1,9.680891037E-2,1.317505297E0
1.228963133E0,-1.156826615E0,4.844675064E-1,-3.967761993E-3,1.254181935E0
1.238957665E0,-1.107519627E0,4.579491615E-1,-6.386232376E-1,1.357997348E0
1.248957873E0,-1.257044315E0,4.539537430E-1,-6.560797691E-1,1.488850253E0
1.258965894E0,-1.207068443E0,4.841089249E-1,-6.754622459E-1,1.465477712E0
1.268959904E0,-1.157580137E0,5.390124321E-1,-6.916370392E-1,1.452201078E0
1.278961727E0,-1.108567476E0,6.250844002E-1,-7.293505669E-1,1.466834894E0
1.288961727E0,-1.060018897E0,1.278784752E0,-7.808651924E-1,1.835396674E0
1.298961727E0,-1.210336328E0,1.338424683E0,-8.297185898E-1,1.986133831E0
1.308964331E0,-1.121505499E0,2.048546314E0,-9.744105339E-1,2.530571571E0
1.318959383E0,-1.073121786E0,2.081551552E0,-1.054552078E0,2.568370557E0
1.328960685E0,-8.792710304E-2,2.122921944E0,-1.688994884E0,2.714264629E0
1.338960685E0,5.344028473E-1,2.171534061E0,-1.716336727E0,2.819035002E0
1.348960425E0,5.688898563E-1,2.211802006E0,-1.748279095E0,2.876140395E0
1.358965112E0,6.178091764E-1,2.249672890E0,-1.784201145E0,2.937020602E0
1.368954956E0,6.451405287E-1,2.285444736E0,-1.833299637E0,3.000075250E0
1.378959123E0,6.537034512E-1,2.309638500E0,-1.879204273E0,3.048469600E0
1.388975790E0,6.557016373E-1,2.318900585E0,-1.907698631E0,3.073525440E0
1.398958290E0,6.179090738E-1,2.334680557E0,-1.925929070E0,3.088971950E0
1.408961258E0,5.650677681E-1,2.351252079E0,-1.915758133E0,3.085095970E0
