"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
9.709749550E-1,-1.350357890E0,3.104068756E0,-7.548529625E0,8.272787243E0
9.809728200E-1,-7.032099962E-1,3.088568211E0,-7.384537697E0,8.035244544E0
9.909707370E-1,-5.908201933E-1,2.974764347E0,-6.551542282E0,7.219487357E0
1.000977247E0,2.069761753E-1,2.981635094E0,-6.422692299E0,7.084064041E0
1.010968914E0,2.651995420E-1,2.969007969E0,-6.331926823E0,6.998473862E0
1.020971778E0,3.055619001E-1,2.956868649E0,-6.245504379E0,6.916846480E0
1.030970216E0,3.207128048E-1,2.846263885E0,-6.163016319E0,6.796090417E0
1.040970476E0,3.237314224E-1,2.836091995E0,-6.108371735E0,6.742434656E0
1.050981153E0,3.065357208E-1,2.826341629E0,-6.053694248E0,6.688003080E0
1.060981674E0,2.815679312E-1,2.816997528E0,-5.994263172E0,6.629173897E0
1.070981153E0,2.547552586E-1,2.808049202E0,-5.940559387E0,6.575734666E0
1.080977768E0,2.263762951E-1,2.700493336E0,-5.901652336E0,6.494105849E0
1.090968497E0,1.966733932E-1,2.693287849E0,-5.890240669E0,6.479769672E0
1.100984122E0,1.804292202E-1,2.686424255E0,-5.902724266E0,6.487802690E0
1.110974955E0,1.710071564E-1,2.679890156E0,-5.950533390E0,6.528392016E0
1.120974278E0,1.723662615E-1,2.673677921E0,-6.555394173E0,7.081769307E0
1.130969070E0,2.219388485E-1,2.568738937E0,-6.511728764E0,7.003591084E0
1.140981153E0,3.181068897E-1,2.564083576E0,-6.442364216E0,6.941165123E0
1.150980893E0,1.820340395E0,2.559705734E0,-6.345998764E0,7.080779118E0
1.160971257E0,1.842954040E0,2.555595875E0,-6.206947327E0,6.960872430E0
1.170980372E0,1.865519404E0,2.551748276E0,-5.511042118E0,6.353201330E0
1.180979591E0,1.729651093E0,2.469095707E0,-4.646046638E0,5.538400119E0
1.190980632E0,1.753708243E0,2.466671944E0,-4.507030964E0,5.428930944E0
1.200985060E0,1.777692914E0,2.464468956E0,-4.372043610E0,5.324337016E0
1.210983757E0,1.801607251E0,2.462482929E0,-4.274756432E0,5.251966623E0
1.220978810E0,1.627207160E0,2.361584187E0,-4.200571537E0,5.086224951E0
1.230980372E0,1.652709842E0,2.360874176E0,-4.136804581E0,5.041659333E0
1.240981414E0,1.678117514E0,2.360349655E0,-4.091896057E0,5.013077122E0
1.250982455E0,1.703432679E0,2.360004425E0,-4.112063408E0,5.037893334E0
1.260978289E0,1.728657961E0,2.359835148E0,-4.135196209E0,5.065266820E0
1.271339226E0,1.555475831E0,2.260676861E0,-4.156048298E0,4.980251237E0
1.280989903E0,1.582180262E0,2.261670589E0,-4.213854790E0,5.037362447E0
1.290968966E0,1.608773828E0,2.262814045E0,-4.269650936E0,5.092975530E0
1.300960580E0,1.635259271E0,2.264101982E0,-4.928007126E0,5.664405079E0
1.310969487E0,1.661639333E0,2.265532494E0,-4.943830490E0,5.686399798E0
1.320970476E0,1.489529252E0,2.167907238E0,-4.986930847E0,5.638084645E0
1.330975685E0,1.517293096E0,2.170403481E0,-5.000172615E0,5.658140665E0
1.340974643E0,1.544933558E0,2.173019886E0,-5.021587372E0,5.685523270E0
1.350971518E0,1.572453737E0,2.175751686E0,-5.030644894E0,5.702095597E0
1.360971257E0,1.441194415E0,1.038700104E0,-4.950906754E0,5.259982598E0
1.370970476E0,1.469800711E0,9.810433388E-1,-4.843609810E0,5.155901100E0
1.380969695E0,2.534163475E0,9.446988106E-1,-4.716859341E0,5.437205385E0
1.390973601E0,2.560650110E0,9.317669868E-1,-4.078767776E0,4.905248748E0
1.400970216E0,2.561897516E0,9.537906647E-1,-4.005883694E0,4.849756662E0
1.410969435E0,2.531501770E0,9.915528297E-1,-3.909831524E0,4.762190753E0
1.420969955E0,2.459055424E0,1.052698135E0,-3.832717896E0,4.673847816E0
1.430971257E0,1.403569937E0,2.087651730E0,-3.801359653E0,4.558358644E0
1.440969435E0,1.433032870E0,2.092267036E0,-3.819534302E0,4.584758101E0
1.450969070E0,1.462358832E0,2.096961021E0,-3.900225639E0,4.663421375E0
1.460975372E0,1.292989254E0,2.002450466E0,-4.644389153E0,5.220342870E0
1.470978445E0,1.323467970E0,2.008003712E0,-4.692319870E0,5.272713925E0
1.480969487E0,1.353797913E0,2.013621330E0,-4.754367828E0,5.337738575E0
1.490970997E0,1.383982420E0,2.019299507E0,-5.375291348E0,5.906499379E0
1.500973601E0,1.414024591E0,2.025039196E0,-5.368546009E0,5.909444605E0
1.510969174E0,1.245316029E0,1.931531906E0,-5.343638420E0,5.816880528E0
1.520970737E0,1.276451826E0,1.938072681E0,-5.302997589E0,5.788543721E0
1.530970997E0,1.307435036E0,1.944661617E0,-5.219509602E0,5.721396303E0
1.540971257E0,1.378060460E0,1.971251488E0,-5.009398460E0,5.556883659E0
1.550970476E0,1.209885478E0,1.878558636E0,-4.270890713E0,4.820094698E0
1.560967872E0,1.241552949E0,1.885900974E0,-4.155169487E0,4.729007261E0
1.570970216E0,1.273065805E0,1.893279552E0,-3.457462788E0,4.142372863E0
1.580975685E0,1.304427147E0,1.900691509E0,-3.330049992E0,4.050110041E0
1.590971257E0,1.335640073E0,1.908138275E0,-2.531488895E0,3.439965423E0
1.600973601E0,2.442862988E0,1.816267490E0,-2.393837214E0,3.872578440E0
1.610971257E0,2.487171173E0,1.824419975E0,-5.148088336E-1,3.127228298E0
1.620969435E0,2.528664589E0,1.832597256E0,-4.717651904E-1,3.158341289E0
1.631072403E0,2.553068161E0,1.840796947E0,-4.290151000E-1,3.176593205E0
1.640970893E0,2.547982693E0,1.849020004E0,-3.865529895E-1,3.171831331E0
1.651106466E0,2.517271519E0,1.757894516E0,-5.431155562E-1,3.117983890E0
1.660967664E0,2.493562698E0,1.766781807E0,5.342073441E-1,3.102378180E0
1.670970737E0,2.500348806E0,1.775684357E0,5.379748344E-1,3.113553598E0
1.680970476E0,2.514156342E0,1.784599304E0,-4.271843433E-1,3.112597508E0
1.690970216E0,2.529195309E0,1.793528557E0,-3.848089576E-1,3.124364180E0
1.700970997E0,2.545305729E0,1.703080177E0,-5.414869785E-1,3.110027571E0
1.710969695E0,2.537966728E0,-4.877758026E-2,-4.984476566E-1,2.586910210E0
1.720971778E0,2.479348183E0,-2.130179405E-1,-1.902065396E0,3.132155300E0
1.730968914E0,2.418574333E0,-2.243175507E-1,-2.612025976E0,3.566861347E0
1.740970737E0,2.334736347E0,-2.047252655E-1,-2.735502720E0,3.602205071E0
1.750970997E0,2.245532990E0,-1.485214233E-1,-3.589673758E0,4.236771732E0
1.760968653E0,2.156608820E0,-2.149105072E-2,-3.679014444E0,4.264571579E0
1.770968132E0,2.048485041E0,1.757947922E0,-4.365386009E0,5.132569227E0
1.780969435E0,1.057636142E0,1.767671585E0,-4.416512966E0,4.873278550E0
1.790970216E0,8.924773335E-1,1.677972794E0,-4.448193550E0,4.837203153E0
1.800968653E0,9.271488786E-1,2.717848778E0,-4.419049740E0,5.270133549E0
1.811019851E0,9.616537094E-1,3.345435143E0,-4.346779346E0,5.568770496E0
1.820977820E0,9.959946871E-1,3.361613274E0,-4.261439800E0,5.518361930E0
1.830989955E0,1.030174494E0,3.334396362E0,-4.150164604E0,5.422483272E0
1.840967143E0,8.653131723E-1,3.220664024E0,-3.401080370E0,4.763275273E0
1.850974903E0,9.002836347E-1,1.598274231E0,-3.294051170E0,3.770379855E0
1.860971778E0,2.348596573E0,1.609333992E0,-3.164580345E0,4.256809900E0
1.870973862E0,2.339423180E0,1.620381355E0,-2.524711609E0,3.804300890E0
1.880968653E0,2.300629377E0,2.005577087E-1,-2.496238232E0,3.400635858E0
1.890970997E0,2.211694479E0,8.324909210E-2,-2.489346027E0,3.330970808E0
1.900969435E0,8.848016262E-1,1.593875885E-2,-2.582064390E0,2.729502606E0
1.910970216E0,9.198561907E-1,1.225795746E-1,-3.303057194E0,3.430939811E0
1.920969174E0,-5.727117658E-1,1.629367828E0,-3.415564775E0,3.827390890E0
1.930968914E0,-7.108668685E-1,1.541170120E0,-4.360215664E0,4.678890646E0
1.940972560E0,-1.413072109E0,1.552952766E0,-4.428349972E0,4.900889568E0
1.950969435E0,-1.401930094E0,1.564718246E0,-4.470223427E0,4.939296373E0
1.960970476E0,-1.332787752E0,1.576463699E0,-4.450184822E0,4.905680986E0
1.970967872E0,-6.624657512E-1,1.588191986E0,-4.332354546E0,4.661599571E0
1.980969955E0,-5.463280082E-1,1.500417709E0,-3.274860382E0,3.643410232E0
1.990993914E0,8.703279495E-1,1.512619972E0,-2.155414581E0,2.773319660E0
2.000983028E0,9.056834579E-1,1.524801254E0,-1.163557291E0,2.121119271E0
2.011021882E0,9.408830404E-1,1.536958694E0,1.383223832E-1,1.807383746E0
2.020966882E0,9.759290218E-1,1.549096107E0,1.774217486E-1,1.839460433E0
2.030967403E0,8.118289113E-1,1.461713791E0,1.733421534E-2,1.672116582E0
2.040966570E0,8.475697041E-1,1.474305153E0,5.704754591E-2,1.701530050E0
2.050973080E0,1.902751207E0,4.298782349E-1,9.656472504E-2,1.953095543E0
2.060972820E0,1.965928793E0,-4.251232147E-1,1.358886659E-1,2.015954240E0
2.070970737E0,2.058822870E0,-5.428886414E-1,1.750222147E-1,2.136378352E0
2.080972039E0,2.827827454E0,-1.472218037E0,-9.437117577E-1,3.324849761E0
2.090971257E0,2.806479454E0,-1.546216488E0,-1.702580452E0,3.628483505E0
2.100972560E0,2.722784281E0,-1.599986076E0,-1.767192841E0,3.618905942E0
2.110970216E0,1.976168275E0,-1.611702919E0,-1.832195520E0,3.140026716E0
2.120968393E0,1.801733971E0,-1.567267418E0,-1.887742043E0,3.044033916E0
2.130969955E0,7.151921391E-1,-1.483338356E0,-1.988695025E0,2.581995426E0
2.140971778E0,-1.508666635E0,1.318807602E-1,-2.086075306E0,2.577824224E0
2.150972560E0,-3.562953472E0,1.541414261E0,-2.168775797E0,4.446817269E0
2.160969226E0,-4.660108566E0,2.701333046E0,-2.206722975E0,5.820948236E0
2.170986205E0,-4.776154041E0,3.369806290E0,-2.241267681E0,6.260233436E0
2.180977716E0,-4.826504230E0,3.485127449E0,-2.310859680E0,6.386026064E0
2.190986362E0,-4.787795544E0,4.255664825E0,-3.046892405E0,7.093463371E0
2.200967924E0,-4.626006126E0,4.304490089E0,-3.083213568E0,7.030986667E0
2.210970476E0,-3.570838690E0,4.371785164E0,-3.095423698E0,6.437782409E0
2.220969955E0,-1.819835424E0,4.226790428E0,-3.054917097E0,5.523592741E0
2.230970476E0,-1.500707269E-1,3.115706444E0,-2.970922232E0,4.307728726E0
2.240973862E0,1.076518655E0,3.015952110E0,-2.918922424E0,4.333009077E0
2.250971257E0,1.206651568E0,2.959103584E0,-2.855897903E0,4.285843542E0
2.260971518E0,1.171178699E0,2.928160667E0,-2.690713406E0,4.145566676E0
2.270959070E0,1.291465998E0,2.976305008E0,-2.572116137E0,4.140296770E0
2.280970216E0,1.346375346E0,3.042626381E0,-2.468879700E0,4.143147214E0
2.290979070E0,1.359333873E0,3.082784653E0,-2.393362284E0,4.132739142E0
2.300989226E0,1.372416615E0,3.125692368E0,-2.329696655E0,4.132912611E0
2.310980112E0,1.186087012E0,3.190369606E0,-2.278393984E0,4.095893037E0
2.320978810E0,1.201022506E0,3.797210693E0,-2.243749380E0,4.571178775E0
2.330980893E0,1.217158318E0,3.839717865E0,-2.219101906E0,4.598839084E0
2.340984539E0,1.234219790E0,3.884282112E0,-2.193404436E0,4.628387304E0
2.350986935E0,1.252268076E0,3.911142349E0,-2.195461750E0,4.656743723E0
2.360986830E0,1.070681572E0,3.927257538E0,-2.241440773E0,4.646909461E0
2.370968862E0,1.994490623E-2,3.939550400E0,-2.309226990E0,4.566506810E0
2.380975476E0,-1.031076908E-2,3.908750534E0,-2.381190777E0,4.576953852E0
2.390982976E0,1.122641563E-2,3.806487083E0,-2.414047241E0,4.507448728E0
2.400981153E0,7.829463482E-2,3.073994637E0,-2.412196636E0,3.908230506E0
2.410981414E0,1.007158756E0,2.943760872E0,-2.380218029E0,3.917337705E0
2.420986622E0,1.035470009E0,1.139163971E0,-2.355413914E0,2.813870537E0
2.430983497E0,1.065684676E0,1.153803825E0,-2.299812794E0,2.784975042E0
2.440980632E0,1.135836005E0,1.188364029E0,-2.091819525E0,2.660458874E0
2.450979851E0,9.672818780E-1,1.103434563E0,-1.470331311E0,2.077276157E0
2.460979851E0,1.002258778E0,1.119275093E0,-1.445449114E0,2.084855518E0
2.470979070E0,1.038511872E0,1.135342598E0,-1.445209980E0,2.110957510E0
2.480978289E0,1.075360656E0,1.152308464E0,-1.455886364E0,2.145651519E0
2.490979591E0,1.115067959E0,1.169613838E0,-1.437885642E0,2.163073786E0
2.500982195E0,9.547737241E-1,1.086999893E0,-1.397700787E0,2.011648359E0
2.510979070E0,9.952203631E-1,1.103103638E0,-1.440577269E0,2.069435690E0
2.520969174E0,1.036307216E0,1.119322777E0,-1.549697161E0,2.174483252E0
2.530988757E0,1.076969624E0,1.135462761E0,-1.590177298E0,2.231099077E0
2.540985164E0,1.118623376E0,1.151772499E0,-1.545435548E0,2.228512773E0
2.551013497E0,9.604882598E-1,1.068373680E0,-1.446921349E0,2.039005004E0
2.560966882E0,1.001471519E0,1.084792137E0,-1.331414938E0,1.988060593E0
2.570972039E0,1.044735909E0,1.101594925E0,-1.233212590E0,1.955964670E0
2.580972039E0,1.088339329E0,1.118463516E0,-1.165632129E0,1.947855588E0
2.590972039E0,1.133841276E0,1.135691643E0,-1.069771409E0,1.928678930E0
2.600971257E0,9.789840579E-1,2.136837006E0,-2.699279785E-1,2.365870514E0
2.610969695E0,1.023436427E0,2.187833786E0,-2.691704035E-1,2.430327447E0
2.620975164E0,1.107082725E0,2.157545090E0,-4.255185723E-1,2.462051792E0
2.630971257E0,1.150166273E0,1.111114502E0,-4.822229743E-1,1.670328378E0
2.640976726E0,9.933860898E-1,1.027694702E0,-5.394060612E-1,1.527720924E0
2.650972039E0,1.036524296E0,1.042833328E0,-6.253792048E-1,1.597805719E0
2.660969955E0,1.078776240E0,1.057921410E0,-7.021811604E-1,1.666137530E0
2.670968914E0,1.120797634E0,1.073073387E0,-7.899513245E-1,1.741176880E0
2.680969435E0,1.161967635E0,1.088163376E0,-8.779144287E-1,1.817966463E0
2.690969955E0,1.001609445E0,1.003374100E0,-9.709486961E-1,1.718348752E0
2.700971518E0,1.041980624E0,1.018709183E0,-1.634119987E0,2.189483993E0
2.710989174E0,1.082134724E0,1.034077644E0,-1.705735445E0,2.269331519E0
2.721000060E0,1.122014880E0,1.049634933E0,-1.781159639E0,2.352271359E0
2.731017195E0,1.161393762E0,1.065286636E0,-1.816223264E0,2.404649253E0
2.740981466E0,1.001019835E0,9.814271927E-1,-1.874004364E0,2.340327413E0
2.750965528E0,1.040120959E0,9.976596832E-1,-1.917248487E0,2.398545021E0
2.760979591E0,1.078946114E0,1.014038086E0,-1.986275434E0,2.477435783E0
2.770969435E0,1.117055893E0,1.031900406E0,-2.024516344E0,2.532054254E0
2.780970997E0,1.154791832E0,1.049830437E0,-2.058397770E0,2.583154951E0
2.790968393E0,9.928848147E-1,9.682931900E-1,-2.106687784E0,2.522210415E0
2.800972299E0,1.070571899E0,1.006778717E0,-2.227728605E0,2.668801663E0
2.810968914E0,3.662610054E-2,1.025337219E0,-2.250253201E0,2.473114909E0
2.820969955E0,-4.574298859E-3,1.044018745E0,-2.250012398E0,2.480433804E0
2.830972299E0,-5.546569824E-2,9.631099701E-1,-2.215655327E0,2.416564873E0
2.840970476E0,-1.079921722E-1,9.825487137E-1,-2.155931950E0,2.371730772E0
2.850969174E0,-1.391460896E-1,1.002130508E0,-2.059207201E0,2.294332471E0
2.860968393E0,-1.369791031E-1,1.021833420E0,-1.930451155E0,2.188503706E0
2.870970997E0,-1.334946156E-1,1.041637421E0,-1.805113316E0,2.088363812E0
2.880968653E0,-9.427869320E-2,9.664821625E-1,-1.680552840E0,1.940936395E0
2.890993914E0,-6.476604939E-2,9.914894104E-1,-1.578088522E0,1.864834919E0
2.900988757E0,-5.342435837E-2,1.016610146E0,-1.490548968E0,1.805017057E0
2.910968601E0,-4.764544964E-2,1.041960716E0,-1.415735126E0,1.758481779E0
2.920968966E0,-6.249809265E-2,1.067243576E0,-1.372654438E0,1.739854899E0
2.930990528E0,-8.160817623E-2,9.923553467E-1,-1.354723930E0,1.681281046E0
2.940975945E0,-1.194684505E-1,1.016874313E0,-1.354285002E0,1.697761451E0
2.950972820E0,-1.587996483E-1,1.040977478E0,-1.353786945E0,1.715106566E0
2.960972299E0,-1.797260046E-1,1.064750671E0,-1.348150730E0,1.727282785E0
2.970970216E0,-1.829038858E-1,1.088680267E0,-1.327095389E0,1.726227311E0
2.980970476E0,-1.446768045E-1,1.032995224E0,-1.298927546E0,1.665900141E0
2.990969695E0,-4.891300201E-2,1.057595253E0,-1.256258488E0,1.642889402E0
3.000974695E0,6.998074055E-2,1.082516670E0,-1.207623243E0,1.623297121E0
3.010968653E0,2.127838135E-1,1.107572556E0,-1.158503175E0,1.616825137E0
3.020971257E0,1.567051053E0,1.032567024E0,-1.119899988E0,2.185410636E0
3.030970216E0,1.636989594E0,1.057312965E0,-1.094601274E0,2.235128091E0
3.040968393E0,1.705164433E0,1.081740379E0,-1.090997458E0,2.295217515E0
3.050971257E0,1.771591902E0,1.105822563E0,-1.091780424E0,2.356558063E0
3.060970476E0,1.836494446E0,1.129445076E0,-1.107136726E0,2.423656279E0
3.070985320E0,1.696586728E0,1.052090645E0,-1.135490894E0,2.296658621E0
3.080986414E0,1.706471801E0,1.064013481E0,-1.172099352E0,2.327657102E0
3.090982143E0,1.717695117E0,1.076348305E0,-1.212572575E0,2.362061480E0
3.100966882E0,1.728329778E0,1.088599205E0,-1.252119541E0,2.395824575E0
3.110973549E0,1.738291383E0,1.100716591E0,-1.291114450E0,2.429034884E0
3.120981674E0,1.550372720E0,1.013607025E0,-1.328548193E0,2.279494477E0
3.130976726E0,1.564600468E0,1.027241707E0,-1.348729014E0,2.307004573E0
3.140972039E0,1.579961777E0,1.041388512E0,-1.353828669E0,2.326719002E0
3.150975685E0,1.596204996E0,1.056233406E0,-1.349033713E0,2.341664228E0
3.160970216E0,1.452141881E0,9.913949966E-1,-1.325077653E0,2.201683644E0
3.170969174E0,1.469697714E0,1.007289886E0,-1.292612314E0,2.201247574E0
3.180972039E0,1.489519238E0,1.023851395E0,-1.251010895E0,2.198173674E0
3.190971778E0,1.510956049E0,1.040923119E0,-1.201495409E0,2.193194095E0
3.200968132E0,-5.660855770E-2,1.057950974E0,-1.151792645E0,1.564957216E0
3.210969174E0,-1.009162664E-1,9.752140045E-1,-1.097221255E0,1.471434990E0
3.220973080E0,-1.603193283E-1,2.453140259E0,-1.013780594E0,2.659201103E0
3.230970997E0,-2.118227482E-1,2.498568535E0,-9.200139046E-1,2.670980941E0
3.240969695E0,-2.670232058E-1,2.547265053E0,-8.363182545E-1,2.694306750E0
3.251000632E0,-3.112024069E-1,2.569066048E0,-7.631517649E-1,2.698026670E0
3.260982560E0,-3.391877413E-1,2.577445984E0,-6.942926645E-1,2.690783980E0
3.270992403E0,-3.111466169E-1,2.568102837E0,-6.272832155E-1,2.661850602E0
3.280974435E0,-2.592523098E-1,2.547396660E0,-5.771770477E-1,2.624799963E0
3.290970216E0,-1.897157431E-1,2.499336243E0,-5.515991449E-1,2.566502549E0
3.300970997E0,-8.539199829E-2,2.417760849E0,-5.663819313E-1,2.484682637E0
3.310972560E0,1.833975315E-2,9.371156693E-1,-6.065537930E-1,1.116436128E0
3.320969955E0,1.311535835E-1,9.582920074E-1,-6.560658216E-1,1.168737437E0
3.330971257E0,2.370327711E-1,9.792995453E-1,-6.955389977E-1,1.224331095E0
3.340970476E0,1.789249420E0,1.020086288E0,-7.142783403E-1,2.179950245E0
3.350970216E0,1.655610800E0,9.409446716E-1,-7.143578529E-1,2.033895557E0
3.360976205E0,1.718769431E0,-1.930665970E-1,-7.053992748E-1,1.867894859E0
3.370970737E0,1.780686617E0,-2.533798218E-1,-6.694096327E-1,1.919154871E0
