"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
5.866824020E-1,-4.344068050E0,2.891279221E0,4.561555862E0,6.930960586E0
5.966847450E-1,-4.209145546E0,2.723640442E0,4.360320091E0,6.644359622E0
6.066876100E-1,-4.007863998E0,1.805541039E0,3.406003475E0,5.560918265E0
6.166876100E-1,-2.875618458E0,6.656322479E-1,3.202993393E0,4.355618725E0
6.266909950E-1,-2.012626886E0,6.736030579E-1,2.127158880E0,3.004864883E0
6.366850060E-1,6.471800208E-1,6.032037735E-1,1.057751417E0,1.378961505E0
6.466800580E-1,6.757270098E-1,6.128168106E-1,9.504199028E-1,1.317364576E0
6.566863080E-1,2.160351753E0,1.983193398E0,8.177237511E-1,3.044478261E0
6.666878700E-1,3.037862778E0,2.845012665E0,-8.020162582E-2,4.162828320E0
6.766904750E-1,3.123028755E0,3.922803879E0,-1.915398836E-1,5.017806932E0
6.866805790E-1,3.113705635E0,4.867420197E0,-1.440185905E0,5.954920452E0
6.966818810E-1,2.984419346E0,4.923136711E0,-1.378644466E0,5.919855950E0
7.066821410E-1,2.090052128E0,4.909698486E0,-1.318361998E0,5.496502113E0
7.166847450E-1,4.840052426E-1,4.802952766E0,-2.751249313E0,5.556256756E0
7.267932870E-1,5.162993073E-1,4.596688271E0,-3.609467268E0,5.867227794E0
7.366871930E-1,3.511355519E-1,3.235904694E0,-4.451397419E0,5.514464103E0
7.468382870E-1,3.855479062E-1,1.775815964E0,-5.125171661E0,5.437789448E0
7.566827140E-1,4.195542634E-1,4.479217529E-2,-5.183870316E0,5.201013706E0
7.666706830E-1,4.531715512E-1,-1.787257195E0,-5.959935188E0,6.238628069E0
7.766870890E-1,4.864158034E-1,-3.100908756E0,-5.983607292E0,6.756906961E0
7.866824020E-1,2.043325424E0,-3.960499763E0,-6.564931393E0,7.934674622E0
7.966824020E-1,2.898208857E0,-3.986516953E0,-6.515839100E0,8.169950500E0
8.066847450E-1,3.013932467E0,-3.911059380E0,-6.458903790E0,8.130043822E0
8.166839640E-1,3.761529446E0,-1.989556313E0,-6.353743553E0,7.647057946E0
8.266717250E-1,3.629217386E0,2.558641434E-1,-6.199602604E0,7.188307015E0
8.366831830E-1,2.809465885E0,2.724151611E-1,-5.435290813E0,6.124515883E0
8.466813600E-1,2.070857286E0,1.764144897E0,-5.244173050E0,5.907792151E0
8.566821410E-1,1.228360653E0,1.900042534E0,-4.133589268E0,4.712280951E0
8.666811000E-1,2.045863271E-1,2.548004150E0,-3.261790037E0,4.144086746E0
8.766857870E-1,4.405553639E-2,2.479475021E0,-2.385318041E0,3.440854462E0
8.866803180E-1,8.306664973E-2,2.315066338E0,-1.647481918E0,2.842644699E0
8.966811000E-1,-1.159054756E0,1.565580368E-1,-1.510497808E0,1.910372209E0
9.068019850E-1,-1.160305023E0,1.745281219E-1,-1.423969746E0,1.845117245E0
9.166824540E-1,-1.140471935E0,1.923179626E-1,-1.376361251E0,1.797785506E0
9.266951100E-1,-1.083033562E0,1.110563278E-1,-1.367349982E0,1.747839002E0
9.366556830E-1,-1.007691622E0,1.295995712E-1,-1.406319022E0,1.734926986E0
9.466808910E-1,-9.218084812E-1,1.479558945E-1,-1.491634607E0,1.759714643E0
9.566816200E-1,-8.657329679E-1,1.661300659E-1,-2.140344858E0,2.314771886E0
9.666805790E-1,-8.355330229E-1,1.841287613E-1,-2.185491085E0,2.346995977E0
9.766876100E-1,-8.326314688E-1,1.030206680E-1,-2.202473879E0,2.356857995E0
9.866831830E-1,-8.582320213E-1,1.217250824E-1,-2.170808792E0,2.337475136E0
9.966842250E-1,-9.106321931E-1,1.600580215E-1,-2.041652918E0,2.241253265E0
1.006684745E0,-9.140506983E-1,1.782207489E-1,-1.919915438E0,2.133852526E0
1.016681360E0,-8.965153694E-1,9.722900391E-2,-1.220207691E0,1.517267312E0
1.026687610E0,-8.462865353E-1,1.160564423E-1,-1.161032200E0,1.441411033E0
1.036708964E0,-7.629392147E-1,1.347093582E-1,-1.093858957E0,1.340429138E0
1.046683964E0,3.149701357E-1,1.531925201E-1,-1.058701038E0,1.115133186E0
1.056684485E0,3.515238166E-1,1.715116501E-1,-1.065907121E0,1.135404434E0
1.066681620E0,1.896822602E-1,9.063148499E-2,-1.095252633E0,1.115245155E0
1.076686048E0,2.274948061E-1,1.095771790E-1,-1.138906956E0,1.166563371E0
1.086799173E0,2.649712563E-1,1.283550262E-1,-1.204649448E0,1.240106880E0
1.096688495E0,3.021210432E-1,1.469678879E-1,-1.250602722E0,1.294945502E0
1.106692818E0,3.389532566E-1,1.654224396E-1,-1.274506330E0,1.329142686E0
1.116677766E0,1.773114949E-1,8.463859558E-2,-1.279281139E0,1.294280994E0
1.126683756E0,2.153359354E-1,1.036872864E-1,-1.272338986E0,1.294591486E0
1.136705579E0,2.530356050E-1,1.225738525E-1,-1.269840240E0,1.300594327E0
1.146683443E0,2.904192209E-1,1.413002014E-1,-1.261484146E0,1.302171771E0
1.156686308E0,-8.836277723E-1,1.598730087E-1,-1.252929926E0,1.541489805E0
1.166686308E0,-9.630404711E-1,7.917213440E-2,-1.249085546E0,1.579218122E0
1.176693339E0,-1.660464764E0,1.181449890E-1,-1.338805199E0,2.136235200E0
1.186693339E0,-1.721888065E0,1.369638443E-1,-1.398879051E0,2.222728099E0
1.196695683E0,-1.763735414E0,1.556339264E-1,-1.459334493E0,2.294480702E0
1.206691516E0,-1.783708215E0,7.499885559E-2,-1.495753050E0,2.329059254E0
1.216693079E0,-1.779830694E0,9.420681000E-2,-1.521023035E0,2.343114017E0
1.226691777E0,-1.755274057E0,1.181368828E0,-1.546338081E0,2.620645109E0
1.236731620E0,-1.717672348E0,1.811217308E0,-1.561949611E0,2.944587071E0
1.246692298E0,-1.673661470E0,1.867886543E0,-1.569136977E0,2.958434334E0
1.256694381E0,-1.619273186E0,1.934762001E0,-1.559285164E0,2.965926478E0
1.266678704E0,-1.585137129E0,2.010452271E0,-1.554129839E0,2.994978732E0
1.276699641E0,-1.588090181E0,2.616477013E0,-1.538465977E0,3.425618184E0
1.286685579E0,-1.623249531E0,2.636842728E0,-1.513704062E0,3.446618429E0
1.296697662E0,-1.642541051E0,2.627754211E0,-1.510280848E0,3.447315120E0
1.306680110E0,-1.648050547E0,2.554174423E0,-1.525397658E0,3.400987446E0
1.316692558E0,-1.626995325E0,2.419811249E0,-1.537136555E0,3.296268960E0
1.326690735E0,-1.563428164E0,1.507702827E0,-1.541074038E0,2.663153136E0
1.336734225E0,-1.438664436E0,1.381015778E0,-1.528506279E0,2.512626391E0
1.346692818E0,5.724318027E-1,-4.095268250E-2,-1.491887093E0,1.598462508E0
1.356693339E0,4.490804672E-1,-1.002054214E-1,-1.416477323E0,1.489336227E0
1.366691516E0,1.906955719E0,-7.961559296E-2,-1.367768407E0,2.348107572E0
1.376692818E0,2.662392378E0,1.952057838E0,-1.319405913E0,3.555234865E0
1.386693079E0,3.417429209E0,2.783633232E0,-1.271391392E0,4.587360073E0
1.396693860E0,4.072267532E0,3.576140404E0,-1.209113359E0,5.552845951E0
1.406692037E0,4.157337666E0,3.710618973E0,-1.139371872E0,5.687733985E0
1.416680058E0,4.737639904E0,4.445487976E0,-1.053465962E0,6.581594468E0
1.426680579E0,4.698719025E0,4.400606155E0,5.926449299E-1,6.464868368E0
1.436706100E0,4.597666740E0,4.275135994E0,6.282207966E-1,6.309515718E0
1.446684016E0,3.908782244E0,3.294057846E0,4.649692774E-1,5.132795744E0
1.456690683E0,3.748365402E0,2.441165924E0,5.014867187E-1,4.501224632E0
1.466689485E0,2.685063839E0,1.619550705E0,5.377779007E-1,3.181464659E0
1.476672245E0,2.504307032E0,8.942241669E-1,5.738474727E-1,2.720384438E0
1.486683808E0,1.265578628E0,7.404155731E-1,6.096998453E-1,1.587966746E0
1.496686308E0,9.319913387E-2,-3.598537445E-1,4.466817379E-1,5.811242302E-1
1.506682923E0,1.323111355E-1,-3.375883102E-1,4.834372103E-1,6.043042612E-1
1.516685266E0,1.711700112E-1,-3.154850006E-1,5.199707150E-1,6.318223665E-1
1.526684225E0,2.097807229E-1,-2.935419083E-1,5.562866926E-1,6.630457661E-1
1.536710006E0,8.919773996E-2,-1.639756203E0,4.334536791E-1,1.698422425E0
1.546681360E0,1.283642054E-1,-1.674962044E0,4.703991115E-1,1.744491485E0
1.556682923E0,1.672849357E-1,-1.709162712E0,5.071272850E-1,1.790642206E0
1.566686308E0,2.059646547E-1,-1.742473602E0,5.436424017E-1,1.836894868E0
1.576687610E0,2.444079071E-1,-1.774993896E0,5.799484253E-1,1.883262789E0
1.586682141E0,8.387704194E-2,-1.806812286E0,4.173072577E-1,1.856273510E0
1.596681881E0,1.231028065E-1,-1.862381935E0,4.544491172E-1,1.920974954E0
1.606683443E0,1.620897502E-1,-1.933698654E0,4.913780093E-1,2.001728233E0
1.616681360E0,2.008422911E-1,-2.554480553E0,5.280979276E-1,2.616217870E0
1.626687298E0,2.393647283E-1,-2.610259056E0,5.646126270E-1,2.681330869E0
1.636777870E0,7.888080180E-2,-2.705624580E0,4.021455050E-1,2.736484525E0
1.646690527E0,1.181603149E-1,-3.455284595E0,4.394658208E-1,3.485123198E0
1.656669329E0,1.572075337E-1,-3.499480247E0,4.765774608E-1,3.535279662E0
1.666693287E0,1.960266531E-1,-3.540288448E0,5.134841800E-1,3.582699366E0
1.676681933E0,2.346217185E-1,-3.568382740E0,5.501896143E-1,3.618164084E0
1.686683704E0,1.777160168E0,-3.590291023E0,3.878808022E-1,4.024790604E0
1.696685006E0,1.812401056E0,-3.606818199E0,4.253638685E-1,4.058924677E0
1.706683443E0,1.851541042E0,-3.623545170E0,4.626424313E-1,4.095402526E0
1.716680891E0,1.884645581E0,-3.687820435E0,5.395057797E-1,4.176478781E0
1.726681620E0,1.848453403E0,-3.708579540E0,3.773247004E-1,4.160855215E0
1.736686048E0,1.766920328E0,-3.728975773E0,4.149399996E-1,4.147221113E0
1.746682923E0,9.011610597E-2,-3.710032940E0,1.741201520E0,4.099298484E0
1.756688652E0,1.293809861E-1,-3.578837395E0,1.882215619E0,4.045683153E0
1.766682402E0,1.684294045E-1,-2.377070904E0,2.899111271E0,3.752823032E0
1.776682662E0,-1.866292357E0,-1.027176857E0,3.013322353E0,3.690291461E0
1.786684745E0,-3.377056360E0,7.896804810E-2,3.921845436E0,5.176061943E0
1.796680318E0,-4.762994766E0,2.224845886E0,4.030358315E0,6.624186479E0
1.806700110E0,-5.868494034E0,3.482364655E0,4.912843227E0,8.408454935E0
1.816681100E0,-6.675509453E0,4.469039917E0,4.994170666E0,9.459201069E0
1.826838704E0,-6.748997211E0,4.594864845E0,5.585981369E0,9.892670729E0
1.836667870E0,-6.740254402E0,4.633069038E0,5.607228756E0,9.916520178E0
1.846686620E0,-6.606298447E0,4.526695251E0,5.622095585E0,9.784789616E0
1.856684225E0,-5.422142506E0,3.398459435E0,5.621659279E0,8.517758445E0
1.866682402E0,-4.025111198E0,1.929562569E0,5.583523273E0,7.148458856E0
1.876683704E0,-2.616981983E0,-1.000013351E-1,5.478456974E0,6.072238943E0
1.886688131E0,-1.343679070E0,-7.958030701E-2,4.738822937E0,4.926281488E0
1.896683704E0,4.320077598E-1,-1.711965561E0,3.454944849E0,3.879961430E0
1.906686568E0,4.695621133E-1,-1.689074516E0,2.752134323E0,3.263082076E0
1.916683964E0,1.459877729E0,-1.541203499E0,2.005032063E0,2.920052188E0
1.926684745E0,1.523242354E0,-5.355834961E-2,1.159727216E0,1.915229224E0
1.936660162E0,1.606752634E0,-3.338623047E-2,4.738698900E-2,1.607797933E0
1.946684745E0,1.668708205E0,1.334009171E0,8.694340289E-2,2.138159652E0
1.956681620E0,1.653293371E0,2.470029831E0,-1.388426423E0,3.280572247E0
1.966681360E0,1.531483293E0,3.712391853E0,-2.168277502E0,4.563849436E0
1.976680579E0,2.997592092E-1,4.536014557E0,-2.999949694E0,5.446556876E0
1.986703495E0,3.380688429E-1,4.589433670E0,-3.144038200E0,5.573344432E0
1.996678495E0,3.761972189E-1,4.550214767E0,-3.767349005E0,5.919366292E0
2.006670735E0,4.141470194E-1,4.420610428E0,-3.651856184E0,5.748857965E0
2.016667766E0,2.529011965E-1,3.625241280E0,-2.934468746E0,4.670914276E0
2.026691829E0,2.914724052E-1,2.838110924E0,-2.854422569E0,4.035784680E0
2.036683495E0,3.298633099E-1,1.677989960E0,-2.783049345E0,3.266469618E0
2.046681881E0,1.696182132E0,-1.808223724E-1,-2.738805294E0,3.226574808E0
2.056687350E0,2.663665056E0,-1.600484848E-1,-2.742629051E0,3.826583484E0
2.066684485E0,3.468498230E0,-2.233487129E0,-2.669382572E0,4.913710212E0
2.076681360E0,4.160556793E0,-2.962817669E0,-4.413659096E0,6.750474649E0
2.086682402E0,4.027107716E0,-2.906482220E0,-4.947707653E0,7.010352806E0
2.096686568E0,3.203728676E0,-2.191476822E0,-4.860612869E0,6.220289829E0
2.106680839E0,2.320498228E0,-1.185353279E0,-4.739097118E0,5.408217444E0
2.116683704E0,1.359025240E0,-1.052656174E-1,-4.521161079E0,4.722174071E0
2.126682402E0,-2.969410419E-1,-6.652450562E-2,-3.567704201E0,3.580658146E0
2.136682923E0,-3.451582193E-1,1.464609146E0,-2.430779457E0,2.858828941E0
2.146688912E0,-1.883874297E0,1.564377785E0,-1.357422471E0,2.799795704E0
2.156680579E0,-2.124773979E0,1.607007980E0,-4.577442408E-1,2.703085071E0
2.166691256E0,-3.142205715E0,1.555920601E0,-1.792420149E-1,3.510907770E0
2.176676725E0,-3.280514717E0,5.476093292E-2,6.623241901E-1,3.347155345E0
2.186671516E0,-3.356167793E0,1.062822342E-1,8.190277815E-1,3.456293488E0
2.196666204E0,-3.337571144E0,1.527309418E-1,9.469320774E-1,3.472662990E0
2.206680370E0,-3.241378307E0,9.124660492E-2,1.033853292E0,3.403485258E0
2.216680214E0,-3.036307812E0,-1.305071831E0,1.063377142E0,3.471764473E0
2.226682923E0,-2.131782293E0,-1.309444427E0,1.072873950E0,2.722168064E0
2.236687350E0,-2.021670341E0,-1.284003258E0,1.062610626E0,2.620106234E0
2.246683964E0,-1.920876265E0,-1.226543427E0,1.088083625E0,2.525490126E0
2.256688391E0,-1.823945045E0,-1.103560448E0,1.174888611E0,2.434129092E0
2.266688391E0,-1.756760478E0,-1.047930717E0,1.215321064E0,2.379363666E0
2.276682662E0,-1.712887526E0,-9.925498962E-1,1.220626593E0,2.325740366E0
2.286684225E0,-1.679604530E0,-9.433040619E-1,1.201259375E0,2.270224222E0
2.296684225E0,-1.626601338E0,-8.896665573E-1,1.175024271E0,2.194998983E0
2.306681360E0,-1.560787559E0,-8.371791840E-1,1.147498131E0,2.110374078E0
2.316683443E0,-1.484042645E0,-7.856626511E-1,1.123928666E0,2.020609814E0
2.326682662E0,-1.393231034E0,2.376480103E-1,1.123638868E0,1.805584005E0
2.336681360E0,-1.290382028E0,2.597513199E-1,1.143057346E0,1.743311969E0
2.346703235E0,-1.181968212E0,1.821765900E-1,1.194286585E0,1.690135382E0
2.356681360E0,-1.068540812E0,2.044839859E-1,1.248679996E0,1.656138550E0
2.366669954E0,-9.661361575E-1,2.265253067E-1,1.290607929E0,1.628005410E0
2.376663704E0,-8.927350044E-1,2.481203079E-1,1.291588902E0,1.589572700E0
2.386681881E0,-8.431104422E-1,2.682466507E-1,1.243516207E0,1.526146795E0
2.396681620E0,-8.285775185E-1,1.889505386E-1,1.158178806E0,1.436530946E0
2.406684745E0,-8.543065190E-1,2.096881866E-1,1.044984102E0,1.365943095E0
2.416687350E0,-9.007285833E-1,2.304935455E-1,2.986547947E-1,9.765418280E-1
2.426693079E0,-9.534001350E-1,2.513551712E-1,2.288284302E-1,1.012182637E0
2.436692037E0,-1.091878533E0,1.596007347E0,8.102107048E-2,1.935459273E0
2.446691516E0,-1.143869042E0,2.252132416E0,5.470490456E-2,2.526564749E0
2.456697766E0,-1.195566058E0,2.331974030E0,6.647157669E-2,2.621430820E0
2.466694641E0,-1.233436704E0,2.431076050E0,1.299529076E-1,2.729172882E0
2.476694902E0,-1.269371033E0,3.062851906E0,2.392704487E-1,3.324096112E0
2.486688912E0,-1.328614712E0,3.078482628E0,3.335194588E-1,3.369496635E0
2.496691516E0,-1.998760462E0,3.081761360E0,4.319765568E-1,3.698499724E0
2.506690735E0,-2.038029671E0,3.063480377E0,5.356495380E-1,3.718251926E0
2.516692298E0,-2.081843853E0,3.012569427E0,6.317934990E-1,3.716020911E0
2.526724068E0,-2.085764170E0,2.903856277E0,6.868610382E-1,3.640682839E0
2.536677193E0,-2.031023502E0,2.066276550E0,7.137434483E-1,2.983954584E0
2.546674641E0,-1.889746547E0,1.906189919E0,7.226228714E-1,2.779727654E0
2.556706360E0,-8.826847076E-1,1.886005402E-1,7.382059097E-1,1.166040489E0
2.566696256E0,8.046193123E-1,2.119026184E-1,7.737984657E-1,1.136256583E0
2.576681673E0,8.635216951E-1,2.341890335E-1,8.218729496E-1,1.214903028E0
2.586689693E0,2.073986292E0,1.562356949E-1,8.623838425E-1,2.251562707E0
2.596694381E0,3.034474373E0,1.781797409E-1,9.119726419E-1,3.173559018E0
2.606686568E0,3.827047348E0,2.010345459E-1,9.839739799E-1,3.956628753E0
2.616693600E0,4.809153557E0,2.694120407E0,1.137655020E0,5.628543475E0
2.626695943E0,4.805712700E0,3.596424103E0,1.210036397E0,6.123179645E0
2.636683183E0,4.740930080E0,4.309691429E0,1.296805382E0,6.536938308E0
2.646684485E0,4.617181301E0,4.414152145E0,1.380598068E0,6.535224048E0
2.656698808E0,4.430669308E0,4.468375206E0,2.835035324E0,6.901784754E0
2.666687089E0,4.195703983E0,4.470359802E0,2.862794161E0,6.766360845E0
2.676681360E0,3.316297531E0,4.396160126E0,2.683388948E0,6.125735010E0
2.686693079E0,3.034949303E0,4.246708870E0,2.696985245E0,5.875302793E0
2.696680058E0,2.020992517E0,3.238802910E0,2.704389334E0,4.678458797E0
2.706685527E0,1.723517299E0,3.064549446E0,2.710163116E0,4.439252111E0
2.716687402E0,4.772344232E-1,1.902913094E0,2.671941280E0,3.314830485E0
2.726672506E0,-7.961419225E-1,1.207285881E0,2.437056065E0,2.833835461E0
2.736711308E0,-8.636498451E-1,1.052225113E0,2.405800819E0,2.764226171E0
2.746680891E0,-9.005895257E-1,-2.484035492E-2,2.376931190E0,2.541944221E0
2.756685058E0,-9.270711541E-1,-1.173114777E-2,2.351754665E0,2.527913873E0
2.766686048E0,-9.218844771E-1,2.393722534E-4,2.332517624E0,2.508088817E0
2.776687089E0,-1.109015107E0,-8.711051941E-2,2.117037535E0,2.391516396E0
2.786690214E0,-1.059480786E0,-7.627201080E-2,2.109672308E0,2.361997926E0
2.796682662E0,-9.796013832E-1,-1.068620682E0,2.106819153E0,2.557392417E0
2.806683443E0,-8.624991775E-1,-1.142545700E0,2.148212671E0,2.581498245E0
2.816682402E0,-9.843791723E-1,-1.197846413E0,1.950000644E0,2.491252876E0
2.826669433E0,-9.065446854E-1,-1.290342331E0,1.952707171E0,2.509954560E0
2.836688131E0,-8.274162412E-1,-2.068949699E0,3.707103729E-1,2.258892799E0
2.846683964E0,-7.462996244E-1,-2.216193199E0,2.666813135E-1,2.353634285E0
2.856683704E0,-6.675541997E-1,-3.277774334E0,1.415685415E-1,3.348055383E0
2.866680579E0,-7.899862528E-1,-3.434555531E0,3.612136841E-2,3.524422609E0
2.876680318E0,4.375044107E-1,-4.548352718E0,-4.331421852E-2,4.569551256E0
2.886687089E0,5.748209357E-1,-4.672630310E0,-8.400869370E-2,4.708603889E0
2.896690631E0,1.291515112E0,-5.446297169E0,-9.231197834E-2,5.598096608E0
2.906683391E0,1.406648278E0,-5.490908623E0,-1.087439060E-2,5.668232100E0
2.916694381E0,1.532863855E0,-5.521248817E0,1.107600927E-1,5.731154151E0
2.926681464E0,1.635190964E0,-5.509737968E0,7.976374626E-1,5.802351893E0
2.936662975E0,1.675227404E0,-5.450752258E0,9.388602972E-1,5.779147488E0
2.946681360E0,1.667582750E0,-5.341097832E0,2.058961630E0,5.962170852E0
2.956682923E0,1.607143641E0,-4.683426380E0,2.134799480E0,5.392101832E0
2.966681620E0,1.497336864E0,-4.550479889E0,2.010728598E0,5.195374327E0
2.976681881E0,1.335188150E0,-3.783973694E0,2.065213203E0,4.512902601E0
2.986690995E0,-6.645808816E-1,-2.495997429E0,4.544840336E0,5.227546709E0
2.996683183E0,-6.718824506E-1,-1.325866699E0,5.677166939E0,5.868523919E0
3.006682662E0,-2.196205139E0,1.315460205E-1,6.512397766E0,6.874005094E0
3.016682402E0,-3.792705297E0,2.374264717E0,6.611866474E0,7.983641067E0
3.026685266E0,-5.603284836E0,4.187024117E0,7.634544373E0,1.035443092E1
3.036686568E0,-7.165979862E0,5.442235947E0,7.669193745E0,1.182310163E1
3.046683183E0,-8.304790497E0,6.198497772E0,8.524864197E0,1.341880134E1
3.056681881E0,-8.988712311E0,6.225050926E0,8.403541565E0,1.379013121E1
3.066682141E0,-9.001495361E0,6.148293495E0,8.169709206E0,1.362250271E1
3.076704433E0,-8.857573509E0,5.280410767E0,7.819669247E0,1.294166038E1
3.086718912E0,-8.504241943E0,3.763773918E0,6.826207161E0,1.153625716E1
3.096703600E0,-6.619584084E0,1.922945023E0,6.431209087E0,9.427463144E0
3.106682193E0,-4.771793842E0,-1.943559647E-1,5.110232830E0,6.994445674E0
3.116680110E0,-3.035254955E0,-1.668806076E-1,4.092335224E0,5.097825945E0
3.126682662E0,-1.403920650E0,-1.311197281E-1,2.962942600E0,3.281343388E0
3.136687610E0,8.732424378E-1,-8.916282654E-2,1.630114794E0,1.851425560E0
3.146682402E0,1.088932037E0,1.830462456E0,3.607991934E-1,2.160218008E0
3.156686048E0,2.688543797E0,3.002424240E0,-8.973908424E-1,4.128938046E0
3.166685006E0,2.968952656E0,4.103790283E0,-2.191454887E0,5.518899264E0
3.176684225E0,3.029652119E0,4.175528526E0,-3.373922586E0,6.164185595E0
3.186694902E0,2.974130392E0,4.136632919E0,-4.587197781E0,6.855623019E0
3.196680579E0,2.901640892E0,3.955024719E0,-5.435688972E0,7.321779497E0
3.206684485E0,2.768534899E0,2.436142921E0,-5.457419395E0,6.586577585E0
3.216681360E0,2.646065950E0,1.174716949E0,-5.447645187E0,6.169154157E0
3.226681360E0,2.556544065E0,-1.212053299E-1,-6.146538734E0,6.658118856E0
3.236686829E0,2.568657875E0,-1.311885834E0,-6.149861336E0,6.792631461E0
3.246682141E0,3.474133492E0,-2.181348801E0,-6.720020771E0,7.873154722E0
3.256696673E0,4.211939335E0,-2.348077297E0,-6.512643814E0,8.103605951E0
3.266701412E0,4.871504307E0,-3.252526283E0,-6.229843616E0,8.551107117E0
3.276750683E0,4.909745693E0,-3.209749222E0,-5.928433895E0,8.339929333E0
3.286688443E0,4.904361725E0,-3.054359913E0,-5.636125088E0,8.071417745E0
3.296684745E0,4.808431149E0,-1.744773865E0,-4.792885303E0,7.009778562E0
3.306688652E0,4.569422722E0,-1.385498047E-1,-4.471029282E0,6.394444690E0
