"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
7.977384020E-1,1.580635607E-1,1.691100121E0,-1.710284233E0,2.410368409E0
8.077376210E-1,-1.911297441E-3,2.732748508E0,-1.738019943E0,3.238615659E0
8.177386630E-1,3.760038316E-2,2.848248005E0,-1.812722683E0,3.376372908E0
8.277376210E-1,7.661809772E-2,3.778120995E0,-2.749773502E0,4.673470113E0
8.377371000E-1,1.151603684E-1,3.848475933E0,-3.505049229E0,5.206668706E0
8.477420480E-1,1.532448083E-1,5.340370178E0,-4.457489014E0,6.957890910E0
8.577373610E-1,-6.672807038E-3,5.196219444E0,-5.501979828E0,7.567861195E0
8.677368400E-1,3.292565793E-2,5.153372765E0,-6.688607216E0,8.443684115E0
8.777371000E-1,7.205749303E-2,5.111785412E0,-6.569457054E0,8.324260229E0
8.877600690E-1,1.107391715E-1,5.071411133E0,-8.043873787E0,9.509751813E0
8.977557980E-1,1.489863992E-1,5.032208920E0,-8.062073708E0,9.504859600E0
9.077848090E-1,-1.088701189E-2,4.895287037E0,-8.047786713E0,9.419704065E0
9.177243400E-1,-9.223611951E-1,5.900729656E0,-7.981276035E0,9.968456641E0
9.277389230E-1,-9.968277216E-1,5.942193508E0,-7.840662956E0,9.888342874E0
9.377339750E-1,-1.588235736E0,6.501897335E0,-7.636198044E0,1.015424454E1
9.477365790E-1,-1.637635946E0,6.441688061E0,-5.873372555E0,8.869819712E0
9.577412670E-1,-1.717160225E0,6.352390289E0,-5.967792034E0,8.883470233E0
9.677394440E-1,-2.352006197E0,6.213828564E0,-5.864052296E0,8.861755351E0
9.777430900E-1,-2.424233913E0,4.490191460E0,-4.014597893E0,6.492744077E0
9.877360590E-1,-2.434056997E0,4.463210583E0,-2.983664274E0,5.894670022E0
9.977417880E-1,-2.454224110E0,4.338022709E0,-2.166971684E0,5.434834246E0
1.007740486E0,-2.478500128E0,4.313552380E0,-2.080598831E0,5.392456630E0
1.017736579E0,-2.472341299E0,4.289779663E0,-2.032486916E0,5.352166301E0
1.027743611E0,-2.410711050E0,4.266681194E0,-1.949595690E0,5.274184253E0
1.037739184E0,-2.281685352E0,4.244239330E0,-1.851254702E0,5.162053807E0
1.047736579E0,-1.515877604E0,4.123413563E0,-1.744508743E0,4.726916022E0
1.057746736E0,-1.443768978E0,4.103185654E0,-1.844374895E0,4.724650265E0
1.067872152E0,-1.355370522E0,4.083539963E0,-2.860929966E0,5.166937986E0
1.077738767E0,-1.238380790E0,4.064458370E0,-3.619474173E0,5.581577027E0
1.087747673E0,4.761372209E-1,4.045926094E0,-3.664122343E0,5.479235089E0
1.097724809E0,3.131826520E-1,3.928861618E0,-3.689109087E0,5.398477826E0
1.107737152E0,3.499124646E-1,3.912297726E0,-3.769968748E0,5.444371092E0
1.117738923E0,3.863352835E-1,3.896222115E0,-5.394157887E0,6.665338778E0
1.127745434E0,4.224595129E-1,3.880619526E0,-5.305483818E0,6.586792732E0
1.137748298E0,4.582931995E-1,3.865479469E0,-5.218047142E0,6.509990796E0
1.147750902E0,2.956298590E-1,3.751680851E0,-6.463294983E0,7.479083383E0
1.157750121E0,3.723348677E-1,3.758420467E0,-7.200517654E0,8.130917055E0
1.167747256E0,4.087493420E-1,3.745563984E0,-7.208271980E0,8.133603785E0
1.177748819E0,4.448808432E-1,3.733102798E0,-7.236889839E0,8.155154812E0
1.187746996E0,2.824459672E-1,3.621879578E0,-7.239863396E0,8.100210453E0
1.197751684E0,3.197133541E-1,3.611015797E0,-7.191457272E0,8.053490510E0
1.207748038E0,3.566905558E-1,3.600503445E0,-7.118032455E0,7.984813038E0
1.217749861E0,3.933847845E-1,3.590332031E0,-7.071671486E0,7.940640609E0
1.227746475E0,1.503891706E0,3.580494881E0,-7.058622837E0,8.056412987E0
1.237748559E0,1.566236854E0,3.471802235E0,-7.069683075E0,8.030375297E0
1.247740590E0,1.667506218E0,3.463413239E0,-7.692461967E0,8.599405757E0
1.257753246E0,2.377450943E0,3.455321789E0,-7.785755157E0,8.843613799E0
1.267746006E0,2.435900688E0,3.447518826E0,-9.025769234E0,9.964111023E0
1.277724079E0,2.523294449E0,3.439999104E0,-9.897939682E0,1.077821036E1
1.287737621E0,3.367769957E0,3.333542347E0,-1.079813576E1,1.179212088E1
1.297736631E0,3.463099718E0,1.886044025E0,-1.165069199E1,1.229995307E1
1.307738663E0,4.180795670E0,1.750041008E0,-1.263248444E1,1.342092989E1
1.317739184E0,4.239902020E0,8.180651665E-1,-1.380757427E1,1.446703518E1
1.327738142E0,4.311741352E0,7.035751343E-1,-1.368232632E1,1.436287523E1
1.337745954E0,5.008093834E0,-3.074645996E-2,-1.511630058E1,1.592433649E1
1.347737621E0,5.004899025E0,-1.217617989E-1,-1.503230572E1,1.584405426E1
1.357738402E0,5.007473469E0,-2.007036209E-1,-1.485851669E1,1.568089892E1
1.367737361E0,5.029696465E0,-2.642245293E-1,-1.324578285E1,1.417104176E1
1.377739184E0,5.093349934E0,-3.191714287E-1,-1.322851372E1,1.417877495E1
1.387742569E0,5.664928436E0,-3.617568016E-1,-1.196324635E1,1.324165946E1
1.397737361E0,5.665162563E0,-3.935718536E-1,-1.092928886E1,1.231658722E1
1.407741267E0,5.660564423E0,-3.916521072E-1,-9.870678902E0,1.138532753E1
1.417739444E0,5.661546230E0,-3.652987480E-1,-9.018108368E0,1.065423988E1
