"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.958984430E-1,-4.817128181E-2,-6.655607224E-1,6.716765761E-1,9.468056667E-1
7.058934950E-1,-4.530668259E-2,-6.357803345E-1,7.008936405E-1,9.473759679E-1
7.158934950E-1,-6.209301949E-2,-6.065893173E-1,7.298355103E-1,9.510341818E-1
7.258937560E-1,-8.129692078E-2,-6.764926910E-1,5.614556074E-1,8.828838822E-1
7.359096410E-1,-9.772491455E-2,-6.469783783E-1,5.927388072E-1,8.828762509E-1
7.458951100E-1,-1.020658016E-1,-6.180210114E-1,6.236997247E-1,8.839506462E-1
7.560734950E-1,-1.104860306E-1,-5.895986557E-1,6.543518901E-1,8.876993488E-1
7.658972450E-1,-1.079030037E-1,-5.616874695E-1,6.847080588E-1,8.921664628E-1
7.758987040E-1,-1.103460789E-1,-6.328973770E-1,5.175203085E-1,8.249621910E-1
7.858989640E-1,-9.776782990E-2,-6.046152115E-1,5.499861836E-1,8.231663895E-1
7.958955790E-1,-7.223939896E-2,-5.768194199E-1,1.831834197E0,1.921862560E0
8.059005270E-1,-5.008840561E-2,-5.494937897E-1,1.849743843E0,1.930286134E0
8.158958390E-1,-3.572654724E-2,-5.226163864E-1,1.877015591E0,1.948741081E0
8.258966200E-1,-2.811217308E-2,-5.948905945E-1,1.907527328E0,1.998335712E0
8.358958390E-1,-6.326675415E-3,-5.479545593E-1,1.977490187E0,2.052014051E0
8.458974020E-1,2.156329155E-2,-5.214366913E-1,1.964899302E0,2.033024954E0
8.558984430E-1,5.533194542E-2,-4.953212738E-1,1.956129432E0,2.018625062E0
8.658955790E-1,7.960033417E-2,-5.683898926E-1,1.931316376E0,2.014791857E0
8.758961000E-1,1.150166988E-1,-5.418615341E-1,1.916929960E0,1.995360428E0
8.858937560E-1,1.648795605E-1,-5.157213211E-1,1.892212152E0,1.968151564E0
8.958989640E-1,2.126314640E-1,-4.899578094E-1,1.863465548E0,1.938498038E0
9.058966200E-1,2.536537647E-1,-4.645557404E-1,1.840993881E0,1.915570604E0
9.158947970E-1,2.839591503E-1,-5.383672714E-1,1.824002743E0,1.922877563E0
9.259101100E-1,3.001101017E-1,-5.125436783E-1,1.836051822E0,1.929728838E0
9.358922450E-1,3.039984703E-1,-4.870700836E-1,1.844130278E0,1.931442160E0
9.458955790E-1,3.069787025E-1,-4.619379044E-1,1.843935370E0,1.925544131E0
9.558946410E-1,2.946157455E-1,-4.371337891E-1,1.836603522E0,1.910758196E0
9.658904220E-1,2.689893246E-1,-5.115728378E-1,1.837684870E0,1.926433935E0
9.758968810E-1,2.513279915E-1,-4.863433838E-1,1.850924492E0,1.930185774E0
9.858989640E-1,2.454395294E-1,-1.547129631E0,1.874697924E0,2.443019231E0
9.958961000E-1,2.546098232E-1,-2.132137299E0,1.912443161E0,2.875460740E0
1.005895839E0,2.865240574E-1,-2.129688263E0,1.957412958E0,2.906739345E0
1.015894797E0,4.192235470E-1,-2.102591515E0,2.105100155E0,3.004677374E0
1.025895318E0,5.011644363E-1,-2.031363487E0,2.738082409E0,3.445968469E0
1.035897662E0,5.861487389E-1,-1.899316788E0,2.732900143E0,3.379307295E0
1.045896881E0,6.445393562E-1,-3.013057709E-1,2.696148396E0,2.788446220E0
1.055896620E0,6.603989601E-1,-3.776035309E-1,2.622390985E0,2.730502828E0
1.065895579E0,6.102392673E-1,7.580986023E-1,2.511809587E0,2.693750704E0
1.075896100E0,4.834837914E-1,1.750660896E0,1.792459249E0,2.551760238E0
1.085893756E0,-4.342310429E-1,2.700609207E0,1.680864096E0,3.210475167E0
1.095904693E0,-5.530855656E-1,3.625212669E0,1.557997584E0,3.984397949E0
1.105927662E0,-1.240349650E0,4.299914360E0,8.978275061E-1,4.564408504E0
1.115895370E0,-1.279147625E0,4.349006653E0,-1.469414085E-1,4.535600213E0
1.125906829E0,-1.277398467E0,4.299445152E0,-1.059692129E-1,4.486446805E0
1.135892506E0,-1.235641599E0,4.106087685E0,-6.537489593E-2,4.288477598E0
1.145907037E0,-1.139793634E0,2.602339745E0,-2.514833212E-2,2.841114942E0
1.155911464E0,-4.820713997E-1,1.312882423E0,-1.835098565E-1,1.410577527E0
1.165903131E0,-4.019088745E-1,-6.285486221E-1,-1.422509849E-1,7.594994776E-1
1.175907297E0,-3.222401142E-1,-6.032562256E-1,-1.013618559E-1,6.913978527E-1
1.185905214E0,-2.868506908E-1,-2.626696587E0,-1.155156970E0,2.883783262E0
1.195904172E0,-3.433969021E-1,-3.596463680E0,-2.641959667E0,4.475759524E0
1.205907297E0,-4.262149334E-1,-3.594589710E0,-2.758334637E0,4.550949826E0
1.215890214E0,-5.219845772E-1,-3.492139816E0,-3.467199802E0,4.948634444E0
1.225905214E0,-5.997173786E-1,-2.735231876E0,-3.468328714E0,4.457629238E0
1.235902610E0,-6.374031305E-1,-1.927799225E0,-3.461096287E0,4.012714805E0
1.245904693E0,-6.354374886E-1,-4.871501923E-1,-3.412577391E0,3.505250427E0
1.255908860E0,-5.893301964E-1,-4.633836746E-1,-3.313692808E0,3.397439409E0
1.265903131E0,-5.195530653E-1,-4.398365021E-1,-3.166335344E0,3.238683536E0
1.275905214E0,-4.438952208E-1,-4.165048599E-1,-2.268374443E0,2.348625530E0
1.286015735E0,-3.778036833E-1,1.279252052E0,-2.151655436E0,2.531569187E0
1.295885214E0,-3.492826223E-1,1.286623955E0,-2.058074713E0,2.452156413E0
1.305920162E0,-3.680114746E-1,1.243167877E0,-1.979809761E0,2.366547170E0
1.315894850E0,-4.423569441E-1,1.141018867E0,-1.905187130E0,2.264363425E0
1.325894329E0,-5.600669384E-1,-4.518699646E-1,-1.843539953E0,1.979015159E0
1.335908600E0,-2.219162226E0,-4.285974503E-1,-1.798092961E0,2.888168114E0
1.345907037E0,-2.361273527E0,-5.047731400E-1,-1.786240816E0,3.003508756E0
1.355906256E0,-2.303950548E0,-4.811563492E-1,-1.808454752E0,2.968199480E0
1.365897922E0,-2.247180700E0,-4.577398300E-1,-1.860248804E0,2.952943018E0
1.375899745E0,-2.151361942E0,-4.146909714E-1,-1.934153914E0,2.922546522E0
1.385894277E0,-5.290348530E-1,-4.911060333E-1,-1.941900849E0,2.071724383E0
