"Time (s)"	"Linear Acceleration x (m/s^2)"	"Linear Acceleration y (m/s^2)"	"Linear Acceleration z (m/s^2)"	"Absolute acceleration (m/s^2)"
3.519440170E-1	-1.262678146E0	-8.271703720E-1	-1.606248856E0	2.204223744E0
3.569696940E-1	-1.133732080E0	-8.938293457E-1	-1.873078346E0	2.364889389E0
3.619953710E-1	-1.111504436E0	-9.842021465E-1	-1.948201180E0	2.449404787E0
3.670210480E-1	-1.002162099E0	-1.402279854E0	-3.042474747E0	3.496765683E0
3.720467250E-1	-1.026486754E0	-1.151107073E0	-2.300051212E0	2.769288380E0
3.770724020E-1	-8.336438537E-1	-7.931082249E-1	-1.640231133E0	2.003582017E0
3.820980790E-1	-5.338853598E-1	-4.878845215E-1	-1.392345428E0	1.568977589E0
3.871237570E-1	-1.595993042E-1	-2.936656475E-1	-1.321268082E0	1.362886934E0
3.921494340E-1	1.538377702E-1	-2.014057636E-1	-1.426596642E0	1.448933511E0
3.971751110E-1	3.754083216E-1	-1.825883389E-1	-1.621965408E0	1.674825870E0
4.022007880E-1	4.738240838E-1	-2.134108543E-1	-1.792465210E0	1.866275699E0
4.072264650E-1	4.471805096E-1	-2.460877895E-1	-1.809021950E0	1.879651570E0
4.122521420E-1	3.328186274E-1	-2.570574284E-1	-1.748295784E0	1.798161536E0
4.172778190E-1	1.780696213E-1	-2.468569279E-1	-1.624633789E0	1.652901111E0
4.223034960E-1	7.327333093E-2	-2.016797066E-1	-1.514544487E0	1.529669470E0
4.273291730E-1	-4.916290939E-2	-1.460516453E-1	-1.437038422E0	1.445277655E0
4.323548500E-1	-9.914672375E-2	-1.281719208E-1	-1.325079918E0	1.334951274E0
4.373805270E-1	3.450632095E-3	-1.056613922E-1	-1.226401329E0	1.230949413E0
4.424062040E-1	1.009294838E-1	-4.046535492E-2	-1.518754005E0	1.522641762E0
4.474318820E-1	1.326782107E-1	4.441809654E-2	-2.039270401E0	2.044064638E0
4.524575590E-1	1.957279146E-1	1.693618298E-1	-2.563192844E0	2.576227941E0
4.574832360E-1	2.523514628E-1	2.971262932E-1	-3.033390045E0	3.058336224E0
4.625089130E-1	2.929554582E-1	3.903629780E-1	-3.359291553E0	3.394561223E0
4.675345900E-1	2.881462872E-1	5.260403156E-1	-3.445535183E0	3.497350339E0
4.725602670E-1	3.230166435E-1	7.136716843E-1	-3.297199726E0	3.388981124E0
4.775859440E-1	3.680626452E-1	8.763728142E-1	-3.230118275E0	3.367070461E0
4.826116210E-1	5.003215671E-1	1.004568338E0	-3.215445042E0	3.405666753E0
4.876372980E-1	5.714660883E-1	8.015985489E-1	-3.329545498E0	3.472032106E0
4.926629750E-1	6.538636088E-1	5.214142799E-1	-3.581779957E0	3.678118830E0
4.976886520E-1	4.687560797E-1	7.234334946E-1	-3.244870663E0	3.357420721E0
5.027143290E-1	3.592377603E-1	9.813458920E-1	-2.663768768E0	2.861425445E0
5.077400070E-1	5.699269772E-1	1.146728516E0	-2.178319454E0	2.526831750E0
5.127656840E-1	8.712754250E-1	1.234005451E0	-2.037212372E0	2.536163356E0
5.177913610E-1	8.803937435E-1	1.234156370E0	-2.230800152E0	2.697165995E0
5.228170380E-1	9.385532737E-1	1.296094656E0	-2.319177151E0	2.817681008E0
5.278427150E-1	1.096512556E0	1.233574390E0	-1.729104042E0	2.390365317E0
5.328683920E-1	1.340947986E0	9.751219749E-1	-1.805551529E0	2.451330392E0
5.378940690E-1	1.561178684E0	6.459159851E-1	-2.098058701E0	2.693758834E0
5.429197460E-1	1.604764819E0	3.805494308E-1	-2.328574657E0	2.853479968E0
5.479454230E-1	1.343230486E0	7.441568375E-2	-2.472812176E0	2.815067653E0
5.529711000E-1	1.351752400E0	2.013850212E-2	-2.831791878E0	3.137942853E0
5.579967770E-1	1.143295169E0	2.240824699E-2	-3.141987324E0	3.343607381E0
5.630224540E-1	8.970327377E-1	8.676195145E-2	-3.202402592E0	3.326796917E0
5.680481320E-1	7.077271342E-1	1.946687698E-1	-3.132707119E0	3.217549925E0
5.730738090E-1	5.609951019E-1	3.035678864E-1	-3.009297371E0	3.076156633E0
5.780994860E-1	4.411023855E-1	3.610651493E-1	-2.851062775E0	2.907490035E0
5.831251630E-1	2.878732085E-1	6.027889252E-2	-2.542860508E0	2.559813292E0
5.881508400E-1	-3.211133480E-1	-1.659432530E0	-2.055476665E0	2.661167869E0
5.931765170E-1	-6.842865944E-1	-3.381965876E0	-1.421927452E0	3.731999331E0
5.982021940E-1	1.713427305E-1	-3.867020607E0	-1.680837631E0	4.220002589E0
