"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
4.504885550E-1,4.758988619E-1,1.015332699E0,2.719514847E0,2.941622209E0
4.555141280E-1,4.979044199E-1,8.400030136E-1,2.934002876E0,3.092230061E0
4.605397010E-1,4.530243874E-1,6.841611862E-1,3.090855598E0,3.197920567E0
4.655652740E-1,2.841495275E-1,5.335371494E-1,3.228405952E0,3.284510289E0
4.705908470E-1,4.432678223E-2,3.502020836E-1,3.322705269E0,3.341403398E0
4.756164200E-1,-2.656697035E-1,1.966180801E-1,3.378639221E0,3.394766862E0
4.806419930E-1,-5.543522835E-1,4.915356636E-2,3.405821800E0,3.450991837E0
4.856675660E-1,-7.978926897E-1,-6.309008598E-2,3.365880013E0,3.459734291E0
4.906931390E-1,-1.049350023E0,-1.256053448E-1,3.373528481E0,3.535195409E0
4.957187120E-1,-1.232640386E0,-5.705356598E-2,3.457280159E0,3.670891381E0
5.007442850E-1,-1.253687143E0,1.468992233E-1,3.597699165E0,3.812709026E0
5.057698580E-1,-1.181713343E0,4.855139256E-1,3.684466362E0,3.899674675E0
5.107954300E-1,-1.042898178E0,8.672873974E-1,3.588194847E0,3.836009163E0
5.158210030E-1,-9.158122540E-1,1.187160015E0,3.303790092E0,3.628097292E0
5.208465760E-1,-8.107335567E-1,1.350401402E0,2.988813400E0,3.378443190E0
5.258721490E-1,-6.698088646E-1,1.291105986E0,2.810466766E0,3.164541361E0
5.308977220E-1,-5.117224455E-1,1.120280981E0,2.639313698E0,2.912536031E0
5.359232950E-1,-3.557705879E-1,9.298663139E-1,2.455883026E0,2.650016134E0
5.409488680E-1,-2.353938818E-1,7.634677887E-1,2.317454338E0,2.451303317E0
5.459744410E-1,-1.833505630E-1,5.640757084E-1,2.276666641E0,2.352660160E0
5.510000140E-1,-1.883411407E-1,3.126423359E-1,2.415136337E0,2.442560366E0
5.560255870E-1,-1.768033504E-1,5.671286583E-2,2.680619240E0,2.687042107E0
5.610511600E-1,-1.281229258E-1,-1.708762646E-1,3.001835823E0,3.009423947E0
5.660767330E-1,-1.082373857E-1,-3.856279850E-1,3.403282166E0,3.426770166E0
5.711023050E-1,-2.262458801E-1,-5.458812714E-1,3.794653893E0,3.840386924E0
5.761278780E-1,-4.905823469E-1,-6.487846375E-1,4.162410736E0,4.241138489E0
5.811534510E-1,-8.138998747E-1,-6.724967957E-1,4.440438271E0,4.564227972E0
5.861790240E-1,-9.988437891E-1,-6.189775467E-1,4.581756592E0,4.730043931E0
5.912045970E-1,-1.087462306E0,-6.000621319E-1,4.553712845E0,4.720058210E0
5.962301700E-1,-1.112599611E0,-6.028199196E-1,4.337862968E0,4.518664060E0
6.012557430E-1,-1.034933448E0,-6.423614025E-1,3.963481903E0,4.146432709E0
6.062813160E-1,-8.200626373E-1,-6.708424091E-1,3.454803467E0,3.613613048E0
6.113068890E-1,-5.244854689E-1,-7.022542953E-1,2.835959435E0,2.968318045E0
6.163324620E-1,-2.866213322E-1,-7.358264923E-1,2.197812080E0,2.335373708E0
6.213580350E-1,-5.872654915E-2,-7.324564457E-1,1.607133865E0,1.767150394E0
6.263836080E-1,1.731947660E-1,-7.299499512E-1,1.058983803E0,1.297794303E0
6.314091800E-1,3.893725872E-1,-7.132577896E-1,5.483427048E-1,9.803200539E-1
6.364347530E-1,6.703448296E-1,-6.624367237E-1,-1.593589783E-2,9.425701864E-1
6.414603260E-1,7.854752541E-1,-6.290993690E-1,-6.389179230E-1,1.192037543E0
6.464858990E-1,8.341693878E-1,-6.266646385E-1,-1.268293381E0,1.642289632E0
6.515114720E-1,9.202721119E-1,-6.160485744E-1,-1.880558014E0,2.182410376E0
6.565370450E-1,9.759340286E-1,-7.017712593E-1,-2.447343826E0,2.726613638E0
6.615626180E-1,8.668065071E-1,-6.968424320E-1,-3.040578365E0,3.237600916E0
6.665881910E-1,8.127542734E-1,-7.636892796E-1,-3.602931976E0,3.771592456E0
6.716137640E-1,9.524629116E-1,-1.002360106E0,-4.158366680E0,4.382228295E0
6.766393370E-1,1.079506159E0,-1.263990641E0,-4.687968254E0,4.973937297E0
6.816649100E-1,1.098201752E0,-1.500315189E0,-5.220572472E0,5.541783980E0
6.866904830E-1,9.179946184E-1,-1.663529038E0,-5.579127312E0,5.893785247E0
6.917160550E-1,7.927119732E-1,-1.806688786E0,-5.916657925E0,6.236934955E0
6.967416280E-1,7.942608595E-1,-1.987428784E0,-6.323822021E0,6.676185172E0
7.017672010E-1,8.658128977E-1,-2.181771278E0,-6.666311264E0,7.067493456E0
7.067927740E-1,9.410136938E-1,-2.385199547E0,-6.886358738E0,7.348239267E0
7.118183470E-1,1.058495164E0,-2.554985523E0,-6.978911400E0,7.506901316E0
7.168439200E-1,1.247376919E0,-2.715620756E0,-6.953109741E0,7.568109430E0
7.218694930E-1,1.455580711E0,-2.886970520E0,-6.798766613E0,7.528382393E0
7.268950660E-1,1.085730553E0,-3.361271858E0,-6.558388233E0,7.449121798E0
7.319206390E-1,1.185652494E0,-3.564961672E0,-6.346283913E0,7.374960546E0
7.369462120E-1,1.621747375E0,-3.732847214E0,-6.424610615E0,7.605250451E0
7.419717850E-1,1.635786295E0,-3.514548302E0,-7.251048565E0,8.222259535E0
7.469973580E-1,2.018050194E0,-3.139545202E0,-7.346139431E0,8.239844368E0
7.520229300E-1,2.552059650E0,-2.952822208E0,-7.336674213E0,8.310171837E0
7.570485030E-1,2.772015572E0,-3.088190556E0,-7.557525635E0,8.621901470E0
7.620740760E-1,2.935054779E0,-3.339152575E0,-7.826898575E0,9.001379215E0
7.670996490E-1,3.207754374E0,-3.580296278E0,-8.087551117E0,9.408331022E0
7.721252220E-1,3.598134518E0,-3.772172213E0,-8.368949890E0,9.859775731E0
7.771507950E-1,3.984465837E0,-3.937413692E0,-8.739445686E0,1.038061200E1
7.821763680E-1,4.245582581E0,-4.060155392E0,-9.171802521E0,1.089182238E1
7.872019410E-1,4.447704315E0,-4.153008461E0,-9.581338882E0,1.135040121E1
7.922275140E-1,4.738313675E0,-4.176542282E0,-9.902461052E0,1.174537598E1
7.972530870E-1,5.150138855E0,-4.196889877E0,-1.010298443E1,1.209165453E1
8.022786600E-1,5.496482849E0,-4.213109493E0,-1.022695446E1,1.235120289E1
8.073042330E-1,5.830495834E0,-4.233822823E0,-1.037535667E1,1.263202135E1
8.123298050E-1,6.152641296E0,-4.272274971E0,-1.050563812E1,1.290254861E1
8.173553780E-1,6.434571743E0,-4.332045555E0,-1.051323700E1,1.306516301E1
8.223809510E-1,6.657310486E0,-4.426549435E0,-1.037023544E1,1.309411723E1
8.274065240E-1,6.801988602E0,-4.579033852E0,-1.017753220E1,1.306968866E1
8.324320970E-1,6.802065372E0,-4.712305069E0,-9.858673096E0,1.287118284E1
8.374576700E-1,6.548323154E0,-4.744554043E0,-9.379774094E0,1.238432442E1
8.424832430E-1,5.912559509E0,-4.680459976E0,-8.668229103E0,1.148926722E1
8.475088160E-1,4.981367111E0,-4.506304741E0,-7.661008835E0,1.018881039E1
8.525343890E-1,3.869122744E0,-4.271811008E0,-6.496080399E0,8.684327299E0
8.575599620E-1,2.431143761E0,-4.051381111E0,-5.239955902E0,7.055585500E0
8.625855350E-1,8.287692070E-1,-3.776913643E0,-3.772512436E0,5.402201879E0
8.676111080E-1,-6.427707672E-1,-3.328119755E0,-2.074211836E0,3.973901119E0
8.726366800E-1,-1.956345558E0,-2.819444895E0,-3.601827621E-1,3.450549098E0
8.776622530E-1,-3.060540676E0,-2.288087368E0,1.374405384E0,4.060941171E0
8.826878260E-1,-3.974739552E0,-1.856522322E0,3.020472050E0,5.326207003E0
8.877133990E-1,-4.779681206E0,-1.512099028E0,4.431583881E0,6.691093453E0
8.927389720E-1,-5.675251007E0,-1.150169373E0,5.605189323E0,8.059125941E0
8.977645450E-1,-6.584489822E0,-7.470153570E-1,6.302905083E0,9.145498928E0
9.027901180E-1,-7.201924324E0,-3.260598183E-1,6.370349884E0,9.620571013E0
9.078156910E-1,-7.552846909E0,7.538509369E-2,6.034423351E0,9.667752816E0
9.128412640E-1,-7.700502396E0,4.258081913E-1,5.621650696E0,9.543689345E0
9.178668370E-1,-7.640701294E0,7.324035168E-1,5.209586143E0,9.276665293E0
9.228924100E-1,-7.455097198E0,9.836695194E-1,4.885025024E0,8.967137194E0
9.279179830E-1,-7.311100006E0,1.172792435E0,4.797010422E0,8.822637609E0
9.329435550E-1,-7.275208473E0,1.349826694E0,4.918313026E0,8.884846282E0
9.379691280E-1,-7.327706337E0,1.497021079E0,5.112398148E0,9.059413176E0
9.429947010E-1,-7.434681892E0,1.677505732E0,5.204652309E0,9.229134628E0
9.480202740E-1,-7.686652184E0,1.824336171E0,5.212788105E0,9.464987273E0
9.530458470E-1,-8.078208923E0,2.018650532E0,5.208447456E0,9.821422213E0
9.580714200E-1,-8.450933456E0,2.355215073E0,5.273811817E0,1.023613235E1
9.630969930E-1,-8.703976631E0,2.756567955E0,5.362521172E0,1.058841392E1
9.681225660E-1,-8.827512741E0,3.178610086E0,5.457481384E0,1.085415341E1
9.731481390E-1,-8.854667664E0,3.519383430E0,5.509228706E0,1.100648900E1
9.781737120E-1,-8.813640594E0,3.715605497E0,5.483006477E0,1.102494194E1
9.831992850E-1,-8.622477531E0,3.833364010E0,5.406580448E0,1.087533496E1
9.882248580E-1,-8.227859497E0,3.939049006E0,5.331781864E0,1.056606250E1
9.932504300E-1,-7.791644096E0,4.051481247E0,5.276888847E0,1.024547578E1
9.982760030E-1,-7.432537079E0,4.227879524E0,5.259428024E0,1.003888220E1
1.003301576E0,-7.197679520E0,4.415308952E0,5.223860741E0,9.929263047E0
1.008327149E0,-7.029348373E0,4.441214561E0,5.103592396E0,9.756166290E0
1.013352722E0,-6.941835403E0,4.253399849E0,4.816817284E0,9.459504098E0
1.018378295E0,-6.935315132E0,4.005477428E0,4.343164444E0,9.110736677E0
1.023403868E0,-6.866609573E0,3.779375553E0,3.767098427E0,8.696265702E0
1.028429441E0,-6.549766541E0,3.690721035E0,3.053099632E0,8.114325656E0
1.033455014E0,-6.224689484E0,3.539553881E0,2.557959795E0,7.603838449E0
1.038480587E0,-5.949095726E0,3.431236029E0,2.519342661E0,7.315203899E0
1.043506160E0,-5.656187057E0,3.341462851E0,2.773357153E0,7.130872030E0
1.048531733E0,-5.293560028E0,3.226339817E0,3.108712196E0,6.935065818E0
1.053557305E0,-4.866130829E0,3.099574566E0,3.486985445E0,6.741339572E0
1.058582878E0,-4.459928513E0,2.902969837E0,3.927825451E0,6.614076578E0
1.063608451E0,-3.988661766E0,2.669038534E0,4.484468937E0,6.568382680E0
1.068634024E0,-3.356382370E0,2.454397917E0,5.086329460E0,6.569636149E0
1.073659597E0,-2.533983231E0,2.330700874E0,5.606188774E0,6.578950536E0
1.078685170E0,-1.659550667E0,2.346203327E0,6.022826195E0,6.673321050E0
1.083710743E0,-8.711900711E-1,2.377300262E0,6.223461151E0,6.718779456E0
1.088736316E0,-2.641105652E-1,2.396297693E0,6.151772499E0,6.607291571E0
1.093761889E0,1.381053925E-1,2.394397020E0,5.918193817E0,6.385704992E0
1.098787462E0,4.168901443E-1,2.424466133E0,5.536723137E0,6.058641475E0
1.103813035E0,6.486892700E-1,2.448109150E0,5.174083710E0,5.760657811E0
1.108838608E0,8.810997009E-1,2.508138418E0,4.791005135E0,5.479126318E0
1.113864180E0,1.133023262E0,2.571363688E0,4.329349518E0,5.161290553E0
1.118889753E0,1.418672085E0,2.610186100E0,3.774497032E0,4.803387326E0
1.123915326E0,1.613468647E0,2.596710920E0,3.121166945E0,4.368966900E0
1.128940899E0,1.635818005E0,2.560000420E0,2.473429680E0,3.917570302E0
1.133966472E0,1.628797054E0,2.566948414E0,1.834148645E0,3.550535911E0
1.138992045E0,1.611042500E0,2.603096962E0,1.254268646E0,3.308286802E0
1.144017618E0,1.615654469E0,2.601477861E0,7.660000324E-1,3.156704369E0
1.149043191E0,1.656651020E0,2.566689253E0,2.344355583E-1,3.063877666E0
1.154068764E0,1.738473892E0,2.527301311E0,-3.411922455E-1,3.086414674E0
1.159094337E0,1.794006348E0,2.487927198E0,-8.462591171E-1,3.181885449E0
1.164119910E0,1.971622467E0,2.443608046E0,-1.285187960E0,3.392672033E0
1.169145483E0,2.228247166E0,2.384577274E0,-1.647947788E0,3.656094381E0
1.174171055E0,2.540132046E0,2.306045294E0,-1.909726143E0,3.926470380E0
1.179196628E0,2.897877693E0,2.227350712E0,-2.117587328E0,4.224093087E0
1.184222201E0,3.301717281E0,2.115292788E0,-2.304044008E0,4.548012684E0
1.189247774E0,3.751835823E0,1.956158876E0,-2.458684683E0,4.893665289E0
1.194273347E0,4.100337505E0,1.745885849E0,-2.561110497E0,5.140055645E0
1.199298920E0,4.151928425E0,1.585428238E0,-2.489944935E0,5.094302516E0
1.204324493E0,4.041596889E0,1.531940460E0,-2.167050123E0,4.835023602E0
1.209350066E0,3.889422417E0,1.532259703E0,-1.783354282E0,4.544862927E0
1.214375639E0,3.695512772E0,1.427865505E0,-1.492031097E0,4.233411313E0
1.219401212E0,3.378696918E0,1.247418880E0,-1.273783922E0,3.820231958E0
1.224426785E0,3.025125980E0,1.071998358E0,-1.104987144E0,3.394342980E0
1.229452358E0,2.677558899E0,9.108500481E-1,-8.956742287E-1,2.966681950E0
1.234477930E0,2.369097710E0,7.442564368E-1,-6.421751976E-1,2.564942609E0
1.239503503E0,2.142563343E0,6.196848154E-1,-4.215877056E-1,2.269872935E0
1.244529076E0,2.035967350E0,5.177679658E-1,-2.773344517E-1,2.119000027E0
1.249554649E0,1.967671871E0,3.764237165E-1,-1.715269089E-1,2.010683687E0
1.254580222E0,1.837135792E0,1.812930703E-1,-4.690289497E-2,1.846655078E0
1.259605795E0,1.630134583E0,-1.504957676E-2,6.311154366E-2,1.631425240E0
1.264631368E0,1.299134254E0,-1.793011427E-1,1.637268066E-1,1.321629743E0
1.269656941E0,1.040443897E0,-1.923750639E-1,2.598090172E-1,1.089510162E0
1.274682514E0,9.304327965E-1,-1.887149215E-1,2.985303402E-1,9.952079553E-1
1.279708087E0,1.031151295E0,-2.447590828E-1,1.892318726E-1,1.076563376E0
1.284733660E0,1.380790710E0,-3.835090995E-1,-2.012574673E-1,1.447123624E0
1.289759233E0,1.811763287E0,-5.843307972E-1,-7.334458828E-1,2.040066555E0
1.294784805E0,2.199757576E0,-7.402220368E-1,-1.296612024E0,2.658583231E0
1.299810378E0,2.482741356E0,-8.640467525E-1,-1.794636011E0,3.182970286E0
1.304835951E0,2.603685379E0,-9.260217547E-1,-2.260380745E0,3.570156153E0
1.309861524E0,2.696922779E0,-9.348968863E-1,-2.736266613E0,3.954058629E0
1.314887097E0,2.738682270E0,-9.425846338E-1,-3.193163395E0,4.311048461E0
1.319912670E0,2.796022892E0,-9.435417056E-1,-3.573366642E0,4.634324559E0
1.324938243E0,2.849682331E0,-9.322597980E-1,-3.910371542E0,4.927555511E0
1.329963868E0,2.923541546E0,-9.703019261E-1,-4.246973038E0,5.246461758E0
1.334989493E0,2.840622425E0,-1.076081634E0,-4.544426918E0,5.466159846E0
1.340015118E0,2.610676289E0,-1.182195902E0,-4.792699814E0,5.584191019E0
1.345040743E0,2.267186165E0,-1.274607658E0,-4.953509331E0,5.594820147E0
1.350066368E0,1.767157078E0,-1.325465918E0,-5.007662296E0,5.473242705E0
1.355091993E0,1.182609558E0,-1.307517409E0,-4.792283058E0,5.106284760E0
1.360117618E0,6.044940948E-1,-1.208414197E0,-4.389091969E0,4.592363911E0
1.365143243E0,9.461498260E-2,-1.135652542E0,-3.938131332E0,4.099699633E0
1.370168868E0,-2.804889679E-1,-1.095976472E0,-3.593731403E0,3.767591258E0
1.375194493E0,-4.305686951E-1,-1.095658779E0,-3.390801430E0,3.589344216E0
1.380220118E0,-3.466835022E-1,-1.111881852E0,-3.282709837E0,3.483196029E0
1.385245743E0,-4.859542847E-2,-1.159398556E0,-3.213133812E0,3.416254589E0
1.390271368E0,3.961696625E-1,-1.199957252E0,-3.321719646E0,3.553965281E0
1.395296993E0,9.108204842E-1,-1.256934643E0,-3.680136204E0,3.994105798E0
1.400322618E0,1.485650063E0,-1.310148478E0,-4.297338009E0,4.731887478E0
1.405348243E0,2.134813309E0,-1.300732851E0,-4.962001801E0,5.556149357E0
1.410373868E0,2.805632114E0,-1.298749924E0,-5.548395157E0,6.351614892E0
1.415399493E0,3.373946190E0,-1.388765812E0,-6.116851807E0,7.122363329E0
1.420425118E0,3.734885693E0,-1.516721964E0,-6.641324997E0,7.768977691E0
1.425450743E0,3.778836727E0,-1.705876827E0,-7.086737156E0,8.210448604E0
1.430476368E0,3.506231785E0,-1.956210136E0,-7.361202717E0,8.384970177E0
1.435501993E0,2.941465855E0,-2.301758766E0,-7.535771847E0,8.410598797E0
1.440527618E0,2.113913536E0,-2.748363733E0,-7.604665756E0,8.357815200E0
1.445553243E0,1.172586441E0,-3.197258949E0,-7.509786606E0,8.245866760E0
1.450578868E0,3.138647079E-1,-3.578403473E0,-7.260916233E0,8.100888039E0
1.455604493E0,-3.619527817E-1,-3.931613684E0,-6.882726192E0,7.934766273E0
1.460630066E0,-9.605636597E-1,-4.301138878E0,-6.410114288E0,7.778948732E0
1.465655639E0,-1.716581345E0,-4.750182152E0,-6.054846764E0,7.884925575E0
1.470681212E0,-2.634465218E0,-5.246531010E0,-5.779471397E0,8.238251286E0
1.475706785E0,-3.517633438E0,-5.763029099E0,-5.307709694E0,8.588249623E0
1.480732358E0,-4.580780983E0,-6.268149376E0,-4.493064404E0,8.969998815E0
1.485757930E0,-5.751392365E0,-6.739764214E0,-3.730129480E0,9.613365785E0
1.490783503E0,-6.684830666E0,-7.259702206E0,-3.149739265E0,1.035910684E1
1.495809076E0,-7.472639084E0,-8.056251526E0,-2.819206476E0,1.134422535E1
1.500834649E0,-8.532018661E0,-9.083421707E0,-2.460153103E0,1.270260783E1
1.505860222E0,-9.830430984E0,-1.019922161E1,-1.837355852E0,1.428416506E1
1.510885795E0,-1.156527424E1,-1.141447639E1,-8.447676897E-1,1.627143116E1
1.515911368E0,-1.378523922E1,-1.260672188E1,6.530191302E-1,1.869194187E1
1.520936941E0,-1.620434952E1,-1.351996231E1,2.704264641E0,2.127635710E1
1.525962514E0,-1.875698662E1,-1.402331161E1,5.201905727E0,2.399036554E1
1.530988087E0,-2.157328415E1,-1.404425812E1,7.884211063E0,2.692226883E1
1.536013660E0,-2.476790237E1,-1.355008507E1,1.052236176E1,3.012928626E1
1.541039233E0,-2.854434013E1,-1.215692902E1,1.257946587E1,3.347854893E1
1.546064805E0,-3.246726227E1,-1.010627747E1,1.370809841E1,3.666295031E1
1.551090378E0,-3.589409256E1,-7.799334049E0,1.401016521E1,3.931285059E1
1.556115951E0,-3.829700089E1,-5.465132713E0,1.366061115E1,4.102609230E1
1.561141524E0,-3.901599121E1,-3.235263348E0,1.274224758E1,4.117134164E1
1.566167097E0,-3.760993195E1,-1.247562885E0,1.132826519E1,3.929876571E1
1.571192670E0,-3.441161346E1,3.209633827E-1,9.716116905E0,3.575842679E1
1.576218243E0,-2.986134338E1,1.464121103E0,8.161268234E0,3.099112419E1
1.581243816E0,-2.470154572E1,2.282822609E0,6.746225357E0,2.570776529E1
1.586269389E0,-1.940126419E1,2.820940256E0,5.519836903E0,2.036750735E1
1.591294962E0,-1.419933796E1,3.290200472E0,4.703903675E0,1.531578687E1
1.596320535E0,-9.237995148E0,3.868484497E0,4.204718113E0,1.086210758E1
1.601346108E0,-4.792181969E0,4.570137024E0,3.904643059E0,7.687483194E0
