"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
9.283610200E-2,1.999999955E-2,6.847381592E-4,-2.967500687E-2,3.579210641E-2
1.028376640E-1,-9.333332628E-2,-4.453372955E-2,-1.842737198E-2,1.050425195E-1
1.128397470E-1,-3.999999911E-2,-1.365585327E-1,2.430868149E-2,1.443576973E-1
1.228389660E-1,1.303851582E-9,-9.594240189E-1,8.643245697E-2,9.633094091E-1
1.329736540E-1,3.333333135E-2,-2.189125061E0,6.112537384E-1,2.273105976E0
1.428455810E-1,6.285714358E-2,-1.859250069E0,6.057081223E-1,1.956436599E0
1.528486020E-1,-8.500000089E-2,-1.696844101E0,1.101932764E0,2.025033511E0
1.628271430E-1,-3.999999911E-2,-1.490529060E0,1.033403397E0,1.814166326E0
1.728377160E-1,1.899898017E-10,-1.323475838E0,9.513297081E-1,1.629913036E0
1.828433930E-1,3.636363521E-2,-2.117693901E0,8.479619026E-1,2.281444534E0
1.928392270E-1,7.000000030E-2,-9.823980331E-1,7.264256477E-1,1.223805588E0
2.028413100E-1,-8.307692409E-2,-9.806747437E-1,6.076076031E-1,1.156638114E0
2.128379240E-1,-3.999999911E-2,-8.920555115E-1,5.042519569E-1,1.025491624E0
2.228379240E-1,1.799124183E-10,-8.139181137E-1,4.133262634E-1,9.128533814E-1
2.328371430E-1,3.749999776E-2,-7.442989349E-1,3.325250149E-1,8.160637474E-1
2.428405290E-1,7.294117659E-2,-6.816930771E-1,2.554442883E-1,7.316267156E-1
2.528405290E-1,9.650368094E-1,-7.193765640E-1,1.907477379E-1,1.218681002E0
2.628394870E-1,9.642795920E-1,-6.625680923E-1,1.363794804E-1,1.177892598E0
2.728423520E-1,9.553064108E-1,-6.104393005E-1,9.066486359E-2,1.137306729E0
2.828397470E-1,9.302205443E-1,-5.623235703E-1,4.288411140E-2,1.087822185E0
2.928374040E-1,8.871008158E-1,-5.176715851E-1,-1.123118401E-2,1.027160098E0
3.028392270E-1,8.149489164E-1,-5.716857910E-1,-7.056045532E-2,9.979705196E-1
3.129630290E-1,7.280448675E-1,-5.286989212E-1,-1.388659477E-1,9.104150866E-1
3.228396950E-1,-3.121221662E-1,-4.883508682E-1,-1.910500526E-1,6.102515381E-1
3.328500600E-1,-2.616559267E-1,-4.503374100E-1,-2.201526165E-1,5.654509540E-1
3.428358410E-1,-2.134464532E-1,-4.143981934E-1,-2.014222145E-1,5.077953914E-1
3.528364140E-1,-3.601090908E-1,-4.767408371E-1,-1.518461704E-1,6.164557101E-1
3.628374040E-1,-3.090708256E-1,-4.409914017E-1,-7.632064819E-2,5.438961600E-1
3.728381850E-1,-2.601017952E-1,-4.069576263E-1,3.522396088E-2,4.842604474E-1
3.828392270E-1,-1.744736284E-1,-3.554906845E-1,8.493366241E-1,9.371165215E-1
3.928402680E-1,-3.243380785E-1,-4.222936630E-1,8.981459141E-1,1.044123178E0
4.028389660E-1,-2.759751678E-1,-3.904619217E-1,9.274950027E-1,1.043489236E0
4.128379240E-1,-2.292330265E-1,-3.598766327E-1,9.164714813E-1,1.010929744E0
4.228381850E-1,-1.839765608E-1,-3.304357529E-1,8.711791039E-1,9.497305895E-1
4.328436540E-1,-1.400852948E-1,-3.020448685E-1,8.016247749E-1,8.680191658E-1
4.428402680E-1,-2.921883166E-1,-3.719911575E-1,7.115809917E-1,8.544582737E-1
4.528407890E-1,-2.457219362E-1,-3.429660797E-1,6.281836033E-1,7.567163545E-1
4.628374040E-1,-2.005788982E-1,-3.148918152E-1,5.363006592E-1,6.534578385E-1
4.728371430E-1,-1.566623449E-1,-2.876996994E-1,4.469497204E-1,5.541464246E-1
4.828379240E-1,-1.138846576E-1,-2.613258362E-1,3.743209839E-1,4.705072867E-1
4.929618310E-1,-2.675152421E-1,-3.333883286E-1,3.065545559E-1,5.260112909E-1
5.028413620E-1,-2.223444283E-1,-3.062667847E-1,2.526752949E-1,4.550617462E-1
5.128493310E-1,-1.782923341E-1,-2.799053192E-1,2.059907913E-1,3.905987074E-1
5.228265700E-1,-1.352859735E-1,-2.542552948E-1,1.751577854E-1,3.370879698E-1
5.328486020E-1,-9.325861931E-2,-2.292709351E-1,1.627643108E-1,2.962339491E-1
5.428428720E-1,-2.479823977E-1,-3.028278351E-1,1.565902233E-1,4.215690516E-1
5.528400080E-1,-2.037378550E-1,-2.770566940E-1,1.605699062E-1,3.795421189E-1
5.628397470E-1,-1.604631096E-1,-2.519149780E-1,1.780629158E-1,3.477297337E-1
5.728436540E-1,-1.181010827E-1,-2.273683548E-1,1.926953793E-1,3.205865619E-1
5.828384450E-1,-2.336086035E-1,-2.819461823E-1,2.188162804E-1,4.265526859E-1
5.928366220E-1,-1.900232732E-1,-2.570962906E-1,2.124736309E-1,3.838650685E-1
6.028410490E-1,-1.472955644E-1,-2.327852249E-1,1.825220585E-1,3.304530921E-1
6.128394870E-1,-1.053795740E-1,-2.089862823E-1,1.612460613E-1,2.842189528E-1
6.228371430E-1,-6.423255801E-2,-1.856698990E-1,1.522874832E-1,2.485771720E-1
6.328371430E-1,-2.203664780E-1,-2.610893250E-1,1.442966461E-1,3.708780693E-1
6.428376640E-1,-1.773094237E-1,-2.370033264E-1,1.612689495E-1,3.370710349E-1
6.528394870E-1,-1.350209266E-1,1.223372459E0,1.755766869E-1,1.243261034E0
6.628382370E-1,-9.343724698E-2,1.339577675E0,1.875214577E-1,1.355862516E0
6.729561020E-1,-5.257534981E-2,2.348847389E0,2.023432255E-1,2.358132949E0
6.828374040E-1,-2.092011273E-1,2.466442108E0,2.437193394E-1,2.487267758E0
6.930121430E-1,-1.665573716E-1,3.511562347E0,3.175697327E-1,3.529824643E0
7.028364140E-1,-1.246103272E-1,3.602547646E0,9.587025642E-1,3.730011780E0
7.128377160E-1,-8.332835138E-2,4.447117805E0,1.042516232E0,4.568439611E0
7.228363620E-1,-4.268165678E-2,4.429094315E0,2.840095758E0,5.261638727E0
7.328397470E-1,-1.479631543E0,4.362772942E0,2.640682697E0,5.310019054E0
7.428392270E-1,-1.612337589E0,4.235651970E0,2.641832113E0,5.245918130E0
7.528368830E-1,-2.592336655E0,4.051523209E0,2.643520117E0,5.488465018E0
7.628374040E-1,-3.406937122E0,3.144679070E0,2.685693264E0,5.358094373E0
7.728387060E-1,-3.432812452E0,3.036808014E0,2.491094828E0,5.216508189E0
7.828420910E-1,-3.488629818E0,2.929386139E0,2.496890783E0,5.194834429E0
7.928361020E-1,-4.201291561E0,2.856432915E0,2.503065586E0,5.663514554E0
8.028478200E-1,-4.227705479E0,2.823076248E0,2.509604216E0,5.669335626E0
8.128486020E-1,-4.268506050E0,2.857903481E0,2.516492367E0,5.720182693E0
8.228444350E-1,-4.283009052E0,2.927415848E0,2.326281071E0,5.685553070E0
